account_id,customer_id,product_type,open_date,current_balance,avg_monthly_turnover,dormant_flag
11036,1003,savings,2023-06-13,9988.89,5704.76,0
11037,575,current,2024-10-25,6511.88,5982.27,0
11038,1406,current,2023-01-01,7186.99,4280.68,0
11039,1877,savings,2023-11-25,21639.87,383.68,0
11040,1526,savings,2023-05-20,8973.82,3948.71,1
11041,221,savings,2021-09-26,5390.89,725.98,0
11042,1406,savings,2022-08-12,4803.35,6185.5,0
11043,1558,savings,2021-05-07,6161.68,5637.77,0
11044,1709,current,2021-02-11,2057.2,1569.05,0
11045,1065,current,2022-12-10,7845.89,5016.15,0
11046,238,current,2023-03-24,6111.95,3506.79,0
11047,318,current,2024-12-06,7130.57,1833.37,0
11048,830,savings,2021-03-07,6491.98,4950.12,0
11049,1586,current,2021-06-13,2237.42,8707.72,0
11050,1848,current,2020-10-30,9164.16,2350.59,0
11051,1683,current,2024-09-26,4114.0,4319.82,0
11052,781,current,2023-11-27,11085.18,1475.93,0
11053,1101,current,2021-08-25,9646.35,1979.45,0
11054,117,current,2024-11-03,16002.88,3366.61,0
11055,1995,current,2023-07-08,6148.57,1763.72,0
11056,884,current,2022-05-19,10351.99,1667.1,0
11057,1274,current,2021-11-27,17080.72,1287.11,0
11058,1125,credit,2022-11-04,3860.18,7468.86,0
11059,715,current,2020-06-04,11905.87,5784.76,0
11060,421,current,2020-11-10,8872.5,3293.48,0
11061,2385,current,2024-09-04,3001.39,6061.26,0
11062,299,savings,2021-01-12,5666.15,6390.66,0
11063,2361,current,2020-10-26,23660.5,2911.09,0
11064,283,current,2024-04-18,11511.46,1409.51,1
11065,240,credit,2024-09-20,8350.42,4346.55,0
11066,2258,credit,2024-02-01,3938.37,7517.74,0
11067,2366,current,2020-07-07,1003.31,5460.43,1
11068,2239,current,2024-03-11,2357.02,8462.46,0
11069,1939,current,2021-05-02,6311.85,6333.91,1
11070,1232,current,2020-01-21,6314.7,12090.28,0
11071,267,current,2024-08-07,13437.05,4533.44,0
11072,1479,savings,2021-05-03,3283.47,2670.92,0
11073,1299,current,2023-04-16,3076.32,5721.62,0
11074,1840,current,2020-05-14,8958.35,7721.94,0
11075,88,current,2020-12-11,4870.27,3972.31,0
11076,194,current,2024-05-26,4831.8,6427.38,0
11077,1473,current,2022-12-16,12633.73,2460.25,0
11078,2139,current,2024-12-27,2936.29,6312.91,0
11079,2333,current,2020-11-25,11504.5,15714.17,0
11080,1422,current,2024-06-13,8285.1,2479.11,0
11081,921,current,2024-05-14,4528.1,4158.87,0
11082,1181,savings,2024-08-13,6184.28,5227.92,0
11083,1272,current,2020-03-31,3544.44,3173.66,0
11084,1548,current,2020-07-09,5518.92,2606.29,0
11085,569,credit,2022-08-24,16522.7,3603.51,0
11086,972,savings,2020-07-30,3835.21,7060.45,0
11087,1353,current,2020-04-25,1564.01,904.9,0
11088,2127,current,2024-01-20,6308.0,1711.21,0
11089,2007,current,2023-06-22,14811.24,3104.41,1
11090,1885,current,2024-03-20,7268.92,6547.4,0
11091,539,credit,2024-09-03,5288.84,3582.45,0
11092,1017,current,2020-09-17,5130.47,2135.66,0
11093,1384,current,2024-02-25,11709.79,9019.85,0
11094,2420,current,2020-03-20,7859.93,4076.12,0
11095,887,current,2021-11-09,8943.87,2569.2,1
11096,2296,current,2021-06-27,6882.85,5173.51,0
11097,1870,current,2021-03-08,10538.5,5005.64,0
11098,1585,current,2023-08-04,16523.28,4153.1,1
11099,1756,credit,2020-08-08,17731.04,2034.84,0
11100,1983,savings,2024-01-16,6238.07,6463.08,0
11101,1747,credit,2024-05-13,7769.67,10037.18,0
11102,1682,credit,2023-04-29,16096.64,4628.99,0
11103,945,credit,2020-05-28,6870.99,1035.19,0
11104,1070,credit,2022-12-24,11611.04,13271.54,0
11105,1499,current,2023-02-21,3367.13,5143.85,0
11106,2109,current,2021-11-11,3738.91,1548.62,0
11107,1628,current,2021-11-01,18868.26,6246.38,1
11108,2470,savings,2022-05-06,9991.08,7540.39,0
11109,1703,savings,2024-12-22,5712.64,3684.72,0
11110,1019,current,2020-01-07,4350.28,745.99,0
11111,1439,savings,2022-07-17,5140.54,4296.04,0
11112,1559,savings,2021-08-01,2435.37,1509.61,0
11113,2168,savings,2022-09-28,9476.4,5257.01,0
11114,640,current,2020-01-08,8888.23,2103.36,0
11115,622,current,2024-08-02,8758.51,4856.8,0
11116,505,current,2022-04-14,13970.6,2639.72,0
11117,140,current,2024-11-04,6619.19,4436.26,0
11118,1688,savings,2020-10-08,8295.33,6365.49,0
11119,2407,current,2022-12-01,1629.99,6483.68,0
11120,1535,current,2023-05-25,10052.24,1882.95,0
11121,152,current,2023-12-24,9025.93,2885.76,0
11122,912,current,2020-01-17,2683.82,2986.19,0
11123,2258,current,2023-03-04,5729.05,4245.83,0
11124,130,credit,2020-09-26,12812.81,7886.49,0
11125,1531,current,2022-02-19,8130.82,3253.96,0
11126,1102,credit,2020-04-07,4113.22,4910.63,0
11127,2297,current,2020-04-14,9041.5,3138.52,0
11128,1283,current,2023-10-30,17808.76,2113.59,0
11129,1413,credit,2023-08-02,2093.3,968.27,0
11130,1806,savings,2024-06-21,9831.11,2521.45,0
11131,2053,savings,2023-07-01,7927.88,1321.9,1
11132,1289,savings,2022-12-23,2489.64,1387.28,0
11133,1804,current,2020-07-31,8166.0,4498.37,0
11134,2014,savings,2023-10-28,4399.28,4870.14,0
11135,1313,current,2021-02-23,5325.06,6677.18,0
11136,1791,savings,2020-07-13,9074.04,614.5,0
11137,909,credit,2023-08-29,8849.93,5950.9,0
11138,888,credit,2022-12-09,8736.06,230.06,0
11139,8,savings,2020-09-30,23598.31,2124.01,0
11140,1674,savings,2022-09-29,5895.92,3146.81,0
11141,628,current,2023-06-14,2922.73,2114.16,1
11142,2035,current,2022-06-29,9901.57,3501.8,0
11143,2380,credit,2023-08-03,7895.06,4052.02,0
11144,2190,savings,2022-07-09,4555.67,166.84,1
11145,689,current,2021-10-06,4337.94,4975.93,0
11146,1630,savings,2021-02-11,14528.9,2385.09,0
11147,1880,current,2021-04-16,1151.4,5804.4,0
11148,1266,savings,2024-01-16,7780.07,5948.49,0
11149,1272,savings,2021-11-11,4218.14,3790.76,0
11150,1095,current,2023-07-31,8486.33,6478.29,1
11151,772,current,2021-10-17,3756.88,1736.02,1
11152,1434,savings,2022-08-16,8615.84,2150.08,0
11153,2478,current,2023-01-12,12357.7,594.41,0
11154,548,credit,2022-05-21,4642.75,5097.05,0
11155,118,current,2023-09-19,5139.97,3548.36,0
11156,141,current,2024-08-13,8411.43,3119.92,0
11157,1456,current,2024-04-21,10436.42,2973.21,0
11158,675,savings,2024-08-08,20966.22,2655.67,1
11159,1154,current,2020-02-24,5217.34,1396.75,0
11160,2377,savings,2023-10-17,5137.43,1156.07,0
11161,192,credit,2023-08-18,3083.39,10082.63,0
11162,437,savings,2022-01-22,858.12,4774.78,0
11163,536,current,2021-07-27,12426.68,3055.47,0
11164,1143,current,2020-04-07,6084.54,2773.62,0
11165,1736,credit,2024-03-10,3002.73,4412.43,0
11166,459,current,2024-03-13,11277.55,7340.59,0
11167,271,credit,2020-05-18,11846.91,3854.24,0
11168,215,credit,2022-11-28,9886.9,12523.26,0
11169,2003,savings,2022-10-02,5095.69,5231.01,0
11170,74,savings,2020-11-10,7988.37,2394.35,0
11171,1563,credit,2022-09-28,3394.05,1133.92,0
11172,1446,savings,2024-01-21,10204.36,7095.02,0
11173,253,savings,2021-08-18,4465.67,1573.46,0
11174,1382,current,2023-08-17,13311.2,5820.89,0
11175,718,current,2024-11-05,9154.95,4478.02,0
11176,1288,current,2022-04-09,2550.46,918.82,0
11177,343,credit,2020-07-14,12448.79,4338.15,0
11178,1670,savings,2021-06-26,11842.06,4924.51,0
11179,1995,savings,2020-09-05,10882.75,2685.08,0
11180,8,current,2021-10-05,11253.69,2560.7,0
11181,1333,credit,2023-03-21,6647.47,2807.19,0
11182,1619,current,2021-01-04,7898.18,6978.2,0
11183,8,savings,2022-07-27,5830.66,2455.65,0
11184,1811,current,2024-12-26,1616.21,650.81,0
11185,1358,credit,2021-04-27,9060.04,3561.62,0
11186,766,savings,2024-05-24,2072.31,566.22,0
11187,1208,current,2021-07-09,3076.73,4246.19,0
11188,1706,current,2023-01-25,4297.83,1466.13,0
11189,1608,current,2020-10-13,6924.34,2939.67,0
11190,1942,current,2021-05-04,18514.79,1487.62,0
11191,88,current,2024-05-02,4271.53,8609.49,0
11192,1969,current,2022-12-12,19428.61,4453.72,0
11193,89,current,2022-11-05,11634.25,1416.11,0
11194,1626,current,2022-07-21,8362.46,3833.73,0
11195,874,savings,2021-03-22,3935.47,1193.36,0
11196,160,current,2024-08-22,6991.61,2906.85,0
11197,1722,current,2021-12-18,7368.26,7333.86,0
11198,1382,credit,2020-01-21,10121.47,4510.86,0
11199,1667,current,2024-07-12,4087.26,1566.86,0
11200,940,savings,2020-03-25,11854.97,1010.73,0
11201,696,credit,2024-06-06,6473.17,4950.57,0
11202,1562,savings,2021-04-30,9042.71,9648.52,0
11203,541,current,2020-05-06,6126.57,3035.35,0
11204,2031,current,2021-02-06,14342.27,7096.42,0
11205,1708,savings,2023-04-08,3221.64,4566.16,1
11206,2500,savings,2022-09-23,8047.03,4899.54,0
11207,68,current,2020-10-06,2506.11,1165.86,0
11208,1465,savings,2021-07-01,9511.83,2889.72,0
11209,1392,credit,2021-01-19,3022.96,3047.5,0
11210,2144,savings,2023-04-07,5607.02,382.56,0
11211,1061,current,2024-04-26,5162.26,1979.39,0
11212,2342,current,2021-04-10,22319.62,2166.12,0
11213,598,current,2024-06-21,4021.84,1538.14,0
11214,2136,current,2022-01-14,11912.12,2805.51,1
11215,1301,savings,2020-05-30,820.68,5628.48,0
11216,2360,current,2021-08-11,6937.8,5743.58,0
11217,543,current,2024-05-13,14725.71,7953.76,0
11218,651,current,2024-01-15,1703.98,6303.71,0
11219,1411,credit,2023-08-22,11593.12,4049.86,0
11220,1380,credit,2021-12-28,6159.73,8117.4,0
11221,373,savings,2023-11-16,1102.46,2303.39,0
11222,1629,credit,2023-07-20,12622.59,3271.59,0
11223,1015,credit,2023-12-16,9801.41,10131.31,0
11224,379,current,2022-10-14,3616.11,2246.6,0
11225,1277,current,2022-07-14,10177.88,291.8,0
11226,1745,savings,2024-10-30,1824.49,1034.35,0
11227,80,savings,2024-09-24,4487.35,3015.99,0
11228,2301,current,2022-09-05,6822.0,1524.92,0
11229,1527,credit,2020-12-31,6589.39,937.54,0
11230,652,current,2022-01-16,8868.16,5843.31,0
11231,1876,credit,2022-07-10,21988.15,4573.39,0
11232,2110,current,2023-05-20,2994.5,415.29,0
11233,2391,current,2021-08-04,7699.86,6648.66,0
11234,1977,credit,2020-03-23,7835.47,11878.5,0
11235,508,savings,2024-02-09,13339.98,1949.82,0
11236,410,savings,2024-09-27,6560.76,4636.3,0
11237,522,savings,2020-05-30,1462.74,1370.21,0
11238,2189,current,2021-08-04,7207.01,3698.44,0
11239,763,current,2022-03-02,1291.92,4742.06,0
11240,826,current,2023-10-19,12578.33,3027.92,0
11241,2227,current,2023-11-12,6767.72,1718.27,0
11242,511,current,2021-09-18,8637.84,2225.89,0
11243,1018,current,2021-07-24,3266.36,539.3,0
11244,741,current,2022-01-09,3391.56,3405.56,0
11245,755,current,2021-03-14,9723.61,9109.82,0
11246,1490,current,2022-03-07,5598.72,1029.95,0
11247,1853,current,2021-04-24,4043.54,7914.74,0
11248,664,credit,2020-04-19,14720.9,2626.65,0
11249,95,credit,2023-07-26,7329.63,526.19,0
11250,1599,savings,2023-12-07,4455.84,5896.46,0
11251,1373,current,2021-06-07,7622.63,3441.2,0
11252,1648,savings,2022-01-01,5028.88,1269.88,0
11253,1126,current,2022-01-04,9207.34,1796.45,0
11254,1942,current,2020-02-10,3119.78,2134.63,0
11255,1563,credit,2022-09-22,12704.72,2907.98,0
11256,1895,current,2022-04-16,5025.75,3689.01,0
11257,1828,credit,2024-09-12,2436.01,3786.6,0
11258,1242,savings,2021-11-09,2683.44,5502.44,0
11259,813,current,2023-12-20,5871.32,3345.79,0
11260,1456,current,2021-12-13,4063.63,4184.71,0
11261,1592,savings,2020-12-04,2066.65,3445.66,0
11262,1429,current,2021-09-28,2165.27,143.13,0
11263,1311,current,2024-05-30,6813.08,1072.5,0
11264,858,current,2021-04-12,7903.23,1362.59,0
11265,335,credit,2024-03-21,7128.03,3242.06,0
11266,1069,current,2023-04-29,14461.31,3460.54,0
11267,2205,credit,2023-09-22,8637.04,2670.37,0
11268,1792,savings,2023-10-05,4418.3,4656.42,0
11269,1887,current,2022-08-01,30554.03,5124.24,0
11270,1843,current,2023-01-03,3505.28,2886.18,0
11271,2305,savings,2020-05-07,1862.43,5566.84,0
11272,566,current,2023-06-29,10050.15,2568.73,0
11273,1802,current,2023-07-22,18579.49,4008.17,0
11274,174,current,2020-07-08,11361.1,253.09,0
11275,613,credit,2022-08-03,5642.78,2920.6,0
11276,74,savings,2022-07-17,3794.4,5718.72,0
11277,1077,current,2021-07-19,9614.01,3269.24,0
11278,352,current,2020-04-30,5855.4,1301.59,0
11279,968,current,2020-01-19,5427.47,3816.08,0
11280,337,savings,2021-01-15,15169.82,2660.55,0
11281,90,current,2021-02-25,1507.19,4120.43,0
11282,1194,credit,2021-01-21,8364.35,1720.08,0
11283,1027,credit,2023-01-10,3997.76,2810.5,1
11284,1043,current,2022-02-07,6620.84,1241.58,0
11285,864,credit,2020-07-23,3422.82,2135.56,0
11286,1024,savings,2020-06-02,5858.67,3600.19,0
11287,10,savings,2023-04-11,24513.46,629.42,0
11288,1196,current,2024-09-01,10704.15,2914.94,0
11289,2118,credit,2024-02-04,9608.47,1032.07,0
11290,349,current,2023-10-14,6742.86,2518.21,0
11291,360,savings,2021-08-03,6350.33,894.7,0
11292,1951,current,2023-07-08,7043.12,10917.23,0
11293,1253,current,2020-05-29,8991.35,5700.01,0
11294,643,credit,2020-11-08,10828.32,2649.39,0
11295,1962,current,2020-09-11,19936.04,7874.6,1
11296,813,current,2020-12-01,5627.08,1768.21,0
11297,1512,savings,2021-10-15,14946.84,6761.26,1
11298,1391,current,2020-03-20,20068.69,4182.92,0
11299,424,credit,2024-01-24,11341.08,1832.88,0
11300,1888,credit,2023-07-28,6277.67,4752.89,0
11301,1546,current,2023-03-03,11387.38,5884.98,0
11302,522,current,2020-11-16,1983.78,2997.66,0
11303,1894,credit,2024-05-02,18038.02,5416.51,0
11304,1552,credit,2020-01-12,12012.03,5094.32,0
11305,2137,current,2024-12-19,6104.18,3858.76,0
11306,2051,savings,2023-08-19,5803.91,890.48,0
11307,797,savings,2021-01-04,2386.67,3750.57,0
11308,2342,current,2020-12-25,13149.63,172.77,0
11309,85,savings,2023-06-22,5891.0,2935.39,0
11310,836,current,2024-01-14,18993.69,4528.51,0
11311,1520,current,2022-05-01,1958.1,1342.29,0
11312,1337,current,2020-04-19,3473.05,5524.58,1
11313,565,credit,2022-06-19,3180.12,2052.98,0
11314,499,current,2022-05-24,753.62,1371.92,0
11315,1953,current,2021-08-17,10073.84,4979.68,1
11316,2191,current,2024-07-05,2790.01,8010.66,0
11317,1700,current,2021-09-17,3484.62,3438.13,0
11318,1326,credit,2021-03-20,2922.72,7628.37,0
11319,1933,current,2023-05-19,5087.12,1834.08,0
11320,601,current,2023-02-02,16724.37,1543.88,0
11321,2419,credit,2023-02-06,8991.72,6440.61,0
11322,313,current,2022-07-08,7536.56,4547.62,0
11323,1462,current,2021-08-04,6631.84,986.2,0
11324,853,savings,2021-04-15,4531.81,8487.68,0
11325,2261,savings,2020-08-04,4579.96,2936.89,0
11326,613,current,2020-12-04,7295.39,3131.0,0
11327,1605,savings,2022-11-21,15612.39,9267.36,1
11328,391,savings,2022-01-11,4300.76,7771.29,0
11329,455,savings,2023-09-11,12245.6,7375.86,0
11330,1041,current,2024-01-07,3023.48,1839.4,0
11331,1999,savings,2022-10-16,10025.19,3849.92,0
11332,696,current,2020-07-09,15239.72,4387.65,0
11333,1735,savings,2020-01-07,6290.61,1435.93,0
11334,1429,credit,2021-02-20,4555.82,1017.46,0
11335,2445,credit,2021-05-30,10001.2,2794.54,0
11336,752,savings,2020-05-14,17837.83,5483.44,1
11337,609,current,2023-11-21,11908.65,210.85,0
11338,2257,current,2021-10-31,19317.16,3316.37,0
11339,833,current,2023-09-17,6705.97,1144.02,0
11340,537,current,2021-01-16,6432.35,5837.99,0
11341,2054,savings,2020-01-19,2139.98,3967.02,0
11342,2033,savings,2020-09-06,4417.22,1123.59,0
11343,158,current,2022-05-08,6115.53,5918.61,0
11344,2141,current,2022-05-25,6532.63,3948.19,0
11345,1583,credit,2022-03-09,9885.67,2629.26,0
11346,698,current,2024-10-17,4747.8,11007.73,0
11347,1339,current,2023-04-05,4949.65,2841.28,0
11348,597,current,2023-08-28,21323.36,2069.66,1
11349,423,current,2020-08-16,786.51,4766.99,0
11350,331,savings,2022-04-29,1053.39,8795.45,0
11351,413,current,2023-02-08,3397.75,236.22,0
11352,1458,current,2022-12-03,1000.14,6715.33,0
11353,2026,current,2024-09-24,1237.14,4914.04,0
11354,1217,current,2022-05-18,5171.08,7903.57,0
11355,39,current,2021-11-09,8179.24,7005.36,0
11356,1072,current,2024-09-19,5030.95,4277.07,0
11357,1868,credit,2021-09-07,8498.54,4831.22,0
11358,2089,savings,2022-11-06,10866.54,3450.25,0
11359,1832,current,2020-02-21,7582.49,8124.06,1
11360,924,current,2020-10-29,8483.45,1803.66,0
11361,1625,savings,2020-04-14,5486.59,3417.99,0
11362,171,current,2022-02-01,4740.4,5497.6,0
11363,1024,current,2024-08-27,911.42,5927.08,0
11364,1343,current,2020-05-10,11215.92,5940.86,0
11365,71,current,2024-11-15,7359.82,4558.02,0
11366,36,credit,2024-05-04,8077.02,5968.52,0
11367,2005,current,2020-01-11,2050.34,4817.07,0
11368,551,credit,2020-01-29,3557.33,9304.11,0
11369,315,credit,2024-07-01,5284.03,1751.19,0
11370,1481,credit,2022-12-04,2773.7,5953.19,0
11371,702,savings,2020-11-13,7507.36,3064.83,0
11372,2449,credit,2024-10-06,7170.07,3629.76,0
11373,2367,current,2022-10-21,6874.79,9756.99,0
11374,2060,credit,2023-03-05,11111.2,9669.2,0
11375,755,current,2023-05-22,7622.6,8122.47,0
11376,2189,savings,2021-01-02,14487.61,2288.66,0
11377,638,savings,2021-10-17,7793.22,2111.68,1
11378,600,current,2020-08-22,4101.88,1120.95,0
11379,2434,current,2022-08-23,6452.26,8579.41,0
11380,1686,current,2024-12-06,560.18,1474.72,1
11381,215,current,2023-02-19,8138.34,2669.37,0
11382,2217,current,2023-06-16,3638.8,2295.39,0
11383,402,current,2020-12-19,7058.76,2080.65,0
11384,1704,current,2022-09-16,4058.81,611.25,0
11385,1096,current,2024-12-19,2775.42,2486.41,0
11386,44,current,2020-06-09,17259.33,3845.72,0
11387,1970,current,2021-01-07,4003.36,1274.2,0
11388,1717,current,2023-08-06,3488.52,1852.48,1
11389,2211,current,2020-01-19,10145.83,7790.39,0
11390,1530,current,2021-01-12,5169.05,1596.58,0
11391,1890,credit,2024-09-19,3788.78,3165.58,0
11392,2266,current,2020-02-04,10325.24,3322.23,0
11393,2441,current,2022-02-22,6323.02,1882.28,1
11394,1402,current,2021-08-25,11187.9,6400.26,0
11395,43,credit,2021-12-28,14800.48,7589.47,0
11396,865,current,2021-04-15,5078.69,1001.82,0
11397,1549,current,2021-05-18,9797.51,2259.22,0
11398,275,current,2023-10-20,15219.88,1768.87,0
11399,291,current,2020-02-17,17697.38,2686.49,0
11400,988,current,2020-08-24,4360.13,3326.56,0
11401,2276,credit,2021-04-27,12195.54,652.49,0
11402,805,credit,2024-02-17,1067.54,3315.01,0
11403,2339,current,2021-12-18,7723.91,439.46,0
11404,2008,current,2020-03-04,2281.67,9719.38,0
11405,758,current,2022-08-07,5079.51,7130.17,0
11406,578,credit,2023-02-18,22445.67,3817.64,0
11407,2070,credit,2022-04-15,11326.53,779.09,0
11408,1891,current,2020-06-10,2327.05,5819.55,0
11409,1576,current,2024-05-23,2957.12,2443.55,0
11410,2446,current,2024-04-15,12943.7,6747.66,0
11411,252,savings,2024-07-21,12685.15,6063.65,0
11412,965,current,2024-10-25,13100.58,2664.5,0
11413,1507,current,2021-08-01,7700.21,3132.87,0
11414,180,current,2022-02-08,11294.89,1809.95,0
11415,2441,current,2024-10-17,5247.16,826.71,0
11416,1430,credit,2022-03-31,5086.92,3271.65,0
11417,771,current,2024-04-27,7423.89,5250.32,0
11418,598,current,2023-03-28,3740.13,3554.86,1
11419,3,savings,2024-08-19,3303.45,3015.79,0
11420,1482,savings,2020-01-19,9411.2,4807.71,0
11421,2442,savings,2023-07-13,9938.97,2946.77,1
11422,91,savings,2024-01-01,3364.66,3822.0,0
11423,1035,current,2020-12-27,4379.15,2591.74,0
11424,1656,current,2023-09-04,8585.08,3217.32,0
11425,1078,current,2020-12-22,8131.7,1205.12,0
11426,1628,savings,2024-07-09,7706.06,1995.9,0
11427,1782,credit,2024-07-16,3489.68,9537.33,0
11428,2415,current,2020-01-07,24271.02,1085.99,0
11429,1511,savings,2022-07-14,4773.82,9961.49,0
11430,1775,savings,2021-11-29,8810.51,3717.43,0
11431,755,credit,2024-06-13,2765.48,811.87,0
11432,378,current,2021-08-07,6325.09,5927.34,0
11433,250,current,2023-08-07,3305.11,1034.99,1
11434,274,savings,2020-08-01,4638.88,5556.86,0
11435,2069,savings,2021-01-22,7799.04,4446.83,0
11436,102,savings,2024-12-03,14332.81,3538.09,0
11437,1209,credit,2021-12-03,4301.61,4075.23,0
11438,1534,current,2023-10-29,7556.16,4230.27,0
11439,1682,savings,2024-11-01,8737.9,2870.3,1
11440,166,current,2024-10-27,10223.01,10430.61,0
11441,2152,current,2020-02-05,1401.09,7967.66,0
11442,1094,current,2021-02-28,11163.64,5772.21,0
11443,45,current,2023-07-28,8801.34,2596.45,0
11444,332,current,2024-08-18,7698.31,2411.09,0
11445,2149,savings,2024-11-21,23322.01,4215.36,0
11446,2358,credit,2023-08-07,3938.22,2429.36,0
11447,1880,current,2020-07-09,8148.01,2890.78,0
11448,834,current,2023-09-17,20412.8,5844.25,0
11449,2368,current,2021-05-11,13373.04,8168.27,0
11450,690,current,2024-01-15,5061.87,4285.54,0
11451,584,current,2022-09-25,7625.28,3899.45,0
11452,1913,current,2020-12-01,7778.95,774.99,0
11453,807,credit,2024-03-19,5585.81,5655.14,0
11454,1300,current,2024-12-09,2392.56,6083.17,1
11455,1654,savings,2022-07-13,5121.58,7052.78,0
11456,416,savings,2024-01-22,9214.01,14760.05,0
11457,2315,current,2020-04-18,5042.57,2351.24,0
11458,416,current,2021-05-09,6322.73,8904.14,0
11459,2482,current,2020-08-20,14438.18,8325.66,0
11460,694,current,2021-06-02,6349.24,3950.09,0
11461,1042,credit,2021-11-17,6622.34,1042.77,0
11462,634,current,2022-02-26,7190.46,7691.11,1
11463,1349,current,2021-08-11,4729.36,9090.35,0
11464,3,current,2022-09-21,11383.2,1358.13,0
11465,427,current,2021-02-04,2772.33,5321.98,1
11466,1299,credit,2021-09-26,4712.5,3745.07,0
11467,1735,current,2024-03-13,7651.12,3598.87,0
11468,2407,savings,2022-10-23,5257.7,808.27,0
11469,2094,current,2020-02-19,16720.05,7566.31,0
11470,2305,current,2021-08-22,6665.13,2615.97,0
11471,1997,current,2024-02-22,6545.17,11366.35,0
11472,1942,credit,2020-11-24,3357.88,3034.22,0
11473,865,current,2024-08-09,5331.83,2359.61,0
11474,2263,savings,2021-06-23,11078.43,2569.66,0
11475,2409,current,2023-02-23,4082.34,3147.8,0
11476,1284,savings,2022-05-16,1714.92,3082.08,0
11477,301,current,2023-02-15,5958.25,7584.24,0
11478,107,savings,2023-12-26,6871.37,3058.56,0
11479,1235,current,2020-09-28,4933.61,8411.46,0
11480,1588,current,2021-10-04,14569.43,7464.73,0
11481,1387,credit,2022-11-03,22411.83,6814.3,0
11482,2241,current,2021-04-20,7618.75,6031.4,0
11483,1342,current,2021-11-15,5294.89,1535.56,0
11484,1653,current,2024-06-04,9217.08,6306.54,0
11485,1895,current,2021-02-22,14630.35,7481.28,0
11486,2238,current,2020-12-12,4309.01,8749.42,1
11487,1525,current,2022-11-30,10720.39,861.6,0
11488,1394,current,2020-07-01,5954.36,7242.36,0
11489,193,current,2020-01-03,12885.52,886.56,0
11490,1606,savings,2024-05-06,3359.01,5514.3,0
11491,450,credit,2021-05-19,15735.51,4899.15,0
11492,922,savings,2020-08-07,7780.26,1798.86,0
11493,1331,current,2023-04-12,9199.79,3893.29,0
11494,207,savings,2022-05-27,2967.36,3347.79,1
11495,1737,current,2022-04-10,2901.17,5103.13,0
11496,702,savings,2022-03-11,8287.59,3781.61,0
11497,1286,current,2020-09-22,9377.37,4640.42,0
11498,876,current,2024-04-15,5614.47,2932.98,0
11499,889,savings,2020-01-03,9995.25,13862.96,0
11500,985,current,2022-05-31,2951.63,4726.18,0
11501,128,savings,2021-05-08,2256.22,2588.68,0
11502,489,savings,2023-03-17,7220.17,2466.23,0
11503,1965,current,2022-09-29,2866.91,6093.06,0
11504,305,current,2021-12-03,1754.69,18283.85,0
11505,1243,savings,2022-09-02,3560.23,8013.75,0
11506,351,savings,2021-02-18,9174.42,3633.89,0
11507,1347,savings,2020-08-27,7676.76,761.24,0
11508,1610,current,2024-07-10,14743.23,1888.21,1
11509,1173,savings,2023-01-24,8010.47,2306.64,0
11510,1929,current,2023-04-08,3041.45,714.25,0
11511,664,current,2024-12-28,9558.59,3200.6,0
11512,1395,savings,2024-07-08,4224.88,5594.17,0
11513,691,current,2022-12-03,5541.83,2745.57,0
11514,1273,current,2023-12-17,4281.57,6536.76,0
11515,159,current,2022-08-20,2724.64,2439.34,0
11516,673,savings,2021-03-10,29539.0,1142.11,0
11517,1769,credit,2023-02-10,3770.55,2118.78,0
11518,1946,credit,2024-07-24,1558.21,1928.52,0
11519,680,current,2024-05-24,10273.99,903.04,0
11520,646,current,2022-07-10,1210.72,1596.75,0
11521,747,savings,2024-09-22,5986.24,601.82,0
11522,699,current,2020-12-26,11249.35,558.02,0
11523,2484,current,2020-03-15,2452.59,2702.01,0
11524,1628,current,2022-01-05,6673.07,2273.86,0
11525,965,current,2021-01-09,5387.67,12046.2,0
11526,1155,savings,2024-10-13,3723.76,1657.69,0
11527,1277,current,2020-07-30,14769.14,2561.89,0
11528,1383,current,2022-09-02,5355.23,4118.81,0
11529,967,savings,2023-11-10,10144.28,6847.98,0
11530,2437,savings,2020-07-21,11846.28,8540.79,0
11531,726,current,2020-03-24,5810.97,4155.86,0
11532,1069,current,2022-10-07,3090.68,3235.54,0
11533,15,credit,2024-07-05,12022.02,2025.95,0
11534,1230,savings,2020-01-30,5994.69,3790.32,0
11535,2138,current,2020-02-07,6439.05,8101.68,0
11536,2494,savings,2024-08-16,5124.31,3697.41,0
11537,1183,credit,2023-01-04,11754.6,4805.39,0
11538,349,current,2023-07-04,2806.36,6306.59,0
11539,1800,current,2021-05-17,6494.15,4534.4,0
11540,1602,current,2021-07-24,3147.2,5113.56,0
11541,2397,savings,2022-05-08,5111.1,4440.92,0
11542,1263,current,2021-01-25,12746.79,1524.38,0
11543,8,current,2022-03-17,12649.44,3854.68,1
11544,2252,current,2024-10-07,5660.78,4163.99,0
11545,1688,savings,2023-09-28,8006.45,10208.41,0
11546,2001,savings,2024-05-05,7907.49,2050.08,0
11547,297,current,2022-06-25,3157.18,4029.68,1
11548,1143,current,2023-12-08,9325.15,2690.16,0
11549,1145,savings,2022-02-07,3412.75,9652.22,0
11550,670,current,2023-01-31,4903.62,7385.67,0
11551,2117,savings,2023-08-25,1616.26,3976.35,0
11552,471,current,2024-02-14,10338.67,146.91,1
11553,179,credit,2024-08-16,11790.24,7603.81,0
