case_id,transaction_id,account_id,review_outcome,confirmed_loss,recovery_amount,investigator_team
52176,12847,11656,not_substantiated,0.0,0.0,L1_auto
52177,12857,11657,not_substantiated,0.0,0.0,L1_auto
52178,12859,11657,substantiated,48.76,30.47,L1_auto
52179,12865,11658,not_substantiated,0.0,0.0,L3_specialist
52180,12870,11658,monitor,0.0,0.0,L2_analyst
52181,12872,11658,not_substantiated,0.0,0.0,L1_auto
52182,12875,11659,not_substantiated,0.0,0.0,L2_analyst
52183,12881,11659,substantiated,87.4,54.62,L2_analyst
52184,12882,11659,not_substantiated,0.0,0.0,L1_auto
52185,12890,11660,monitor,0.0,0.0,L3_specialist
52186,12893,11661,not_substantiated,0.0,0.0,L1_auto
52187,12896,11661,not_substantiated,0.0,0.0,L2_analyst
52188,12897,11661,monitor,0.0,0.0,L2_analyst
52189,12898,11661,not_substantiated,0.0,0.0,L1_auto
52190,12921,11664,substantiated,419.87,262.42,L1_auto
52191,12939,11667,not_substantiated,0.0,0.0,L2_analyst
52192,12947,11667,not_substantiated,0.0,0.0,L2_analyst
52193,12950,11668,not_substantiated,0.0,0.0,L2_analyst
52194,12959,11669,not_substantiated,0.0,0.0,L2_analyst
52195,12966,11670,monitor,0.0,0.0,L1_auto
52196,12969,11670,not_substantiated,0.0,0.0,L1_auto
52197,12986,11674,not_substantiated,0.0,0.0,L1_auto
52198,12989,11674,monitor,0.0,0.0,L2_analyst
52199,12990,11674,not_substantiated,0.0,0.0,L1_auto
52200,12992,11674,monitor,0.0,0.0,L1_auto
52201,12996,11674,not_substantiated,0.0,0.0,L2_analyst
52202,13007,11676,not_substantiated,0.0,0.0,L2_analyst
52203,13017,11676,monitor,0.0,0.0,L2_analyst
52204,13027,11678,not_substantiated,0.0,0.0,L1_auto
52205,13052,11681,not_substantiated,0.0,0.0,L1_auto
52206,13055,11681,monitor,0.0,0.0,L1_auto
52207,13061,11682,not_substantiated,0.0,0.0,L1_auto
52208,13064,11682,substantiated,128.11,80.07,L1_auto
52209,13065,11682,substantiated,92.37,57.73,L2_analyst
52210,13069,11683,not_substantiated,0.0,0.0,L2_analyst
52211,13073,11683,not_substantiated,0.0,0.0,L3_specialist
52212,13076,11684,not_substantiated,0.0,0.0,L2_analyst
52213,13084,11685,not_substantiated,0.0,0.0,L1_auto
52214,13092,11687,monitor,0.0,0.0,L1_auto
52215,13104,11688,not_substantiated,0.0,0.0,L1_auto
52216,13105,11688,monitor,0.0,0.0,L1_auto
52217,13109,11689,not_substantiated,0.0,0.0,L3_specialist
52218,13112,11690,not_substantiated,0.0,0.0,L2_analyst
52219,13117,11690,not_substantiated,0.0,0.0,L1_auto
52220,13119,11691,not_substantiated,0.0,0.0,L1_auto
52221,13122,11691,monitor,0.0,0.0,L1_auto
52222,13123,11691,not_substantiated,0.0,0.0,L3_specialist
52223,13124,11692,not_substantiated,0.0,0.0,L1_auto
52224,13126,11692,not_substantiated,0.0,0.0,L2_analyst
52225,13131,11692,not_substantiated,0.0,0.0,L3_specialist
52226,13133,11693,monitor,0.0,0.0,L1_auto
52227,13138,11693,substantiated,400.38,250.24,L2_analyst
52228,13140,11694,monitor,0.0,0.0,L1_auto
52229,13145,11694,substantiated,270.19,168.87,L3_specialist
52230,13159,11696,not_substantiated,0.0,0.0,L1_auto
52231,13162,11696,not_substantiated,0.0,0.0,L3_specialist
52232,13169,11697,not_substantiated,0.0,0.0,L1_auto
52233,13174,11698,not_substantiated,0.0,0.0,L1_auto
52234,13176,11699,substantiated,148.46,92.78,L2_analyst
52235,13186,11700,not_substantiated,0.0,0.0,L1_auto
52236,13189,11701,not_substantiated,0.0,0.0,L1_auto
52237,13193,11701,not_substantiated,0.0,0.0,L1_auto
52238,13208,11703,monitor,0.0,0.0,L2_analyst
52239,13210,11703,not_substantiated,0.0,0.0,L1_auto
52240,13212,11703,not_substantiated,0.0,0.0,L1_auto
52241,13213,11703,monitor,0.0,0.0,L2_analyst
52242,13216,11704,not_substantiated,0.0,0.0,L1_auto
52243,13219,11704,monitor,0.0,0.0,L1_auto
52244,13224,11705,monitor,0.0,0.0,L1_auto
52245,13235,11706,not_substantiated,0.0,0.0,L2_analyst
52246,13236,11707,monitor,0.0,0.0,L3_specialist
52247,13237,11707,substantiated,616.86,385.54,L3_specialist
52248,13240,11707,not_substantiated,0.0,0.0,L3_specialist
52249,13241,11707,substantiated,146.61,91.63,L1_auto
52250,13256,11710,monitor,0.0,0.0,L1_auto
52251,13259,11711,not_substantiated,0.0,0.0,L1_auto
52252,13264,11711,not_substantiated,0.0,0.0,L2_analyst
52253,13279,11712,not_substantiated,0.0,0.0,L2_analyst
52254,13283,11713,monitor,0.0,0.0,L1_auto
52255,13285,11714,not_substantiated,0.0,0.0,L3_specialist
52256,13286,11714,monitor,0.0,0.0,L2_analyst
52257,13287,11714,substantiated,27.9,17.44,L2_analyst
52258,13296,11714,not_substantiated,0.0,0.0,L2_analyst
52259,13298,11715,not_substantiated,0.0,0.0,L1_auto
52260,13302,11715,not_substantiated,0.0,0.0,L1_auto
52261,13308,11716,substantiated,160.05,100.03,L1_auto
52262,13322,11718,monitor,0.0,0.0,L2_analyst
52263,13323,11718,not_substantiated,0.0,0.0,L1_auto
52264,13333,11719,not_substantiated,0.0,0.0,L3_specialist
52265,13336,11719,not_substantiated,0.0,0.0,L1_auto
52266,13342,11720,monitor,0.0,0.0,L1_auto
52267,13349,11721,not_substantiated,0.0,0.0,L1_auto
52268,13353,11721,not_substantiated,0.0,0.0,L1_auto
52269,13354,11722,not_substantiated,0.0,0.0,L2_analyst
52270,13356,11722,not_substantiated,0.0,0.0,L2_analyst
52271,13358,11723,not_substantiated,0.0,0.0,L1_auto
52272,13361,11723,not_substantiated,0.0,0.0,L1_auto
52273,13368,11724,monitor,0.0,0.0,L1_auto
52274,13371,11725,substantiated,84.12,52.57,L3_specialist
52275,13375,11726,substantiated,375.53,234.71,L2_analyst
52276,13399,11729,substantiated,476.9,298.06,L2_analyst
52277,13407,11730,monitor,0.0,0.0,L1_auto
52278,13414,11731,substantiated,79.72,49.82,L2_analyst
52279,13417,11732,not_substantiated,0.0,0.0,L1_auto
52280,13421,11733,not_substantiated,0.0,0.0,L1_auto
52281,13427,11733,monitor,0.0,0.0,L1_auto
52282,13440,11735,substantiated,104.36,65.22,L1_auto
52283,13443,11735,not_substantiated,0.0,0.0,L1_auto
52284,13444,11736,not_substantiated,0.0,0.0,L1_auto
52285,13451,11738,substantiated,160.97,100.6,L3_specialist
52286,13452,11738,not_substantiated,0.0,0.0,L1_auto
52287,13454,11738,not_substantiated,0.0,0.0,L3_specialist
52288,13467,11739,monitor,0.0,0.0,L1_auto
52289,13474,11740,monitor,0.0,0.0,L1_auto
52290,13480,11741,not_substantiated,0.0,0.0,L2_analyst
52291,13481,11741,monitor,0.0,0.0,L2_analyst
52292,13486,11741,substantiated,194.54,121.59,L2_analyst
52293,13487,11741,substantiated,109.44,68.4,L2_analyst
52294,13490,11742,monitor,0.0,0.0,L2_analyst
52295,13510,11745,not_substantiated,0.0,0.0,L1_auto
52296,13514,11746,not_substantiated,0.0,0.0,L1_auto
52297,13516,11746,not_substantiated,0.0,0.0,L1_auto
52298,13519,11747,not_substantiated,0.0,0.0,L2_analyst
52299,13521,11747,not_substantiated,0.0,0.0,L1_auto
52300,13529,11748,not_substantiated,0.0,0.0,L1_auto
52301,13539,11749,not_substantiated,0.0,0.0,L2_analyst
52302,13545,11750,not_substantiated,0.0,0.0,L1_auto
52303,13550,11750,monitor,0.0,0.0,L2_analyst
52304,13559,11751,substantiated,72.96,45.6,L2_analyst
52305,13563,11752,not_substantiated,0.0,0.0,L1_auto
52306,13565,11752,not_substantiated,0.0,0.0,L1_auto
52307,13569,11753,not_substantiated,0.0,0.0,L1_auto
52308,13578,11754,not_substantiated,0.0,0.0,L1_auto
52309,13582,11754,not_substantiated,0.0,0.0,L1_auto
52310,13583,11754,not_substantiated,0.0,0.0,L2_analyst
52311,13587,11754,substantiated,233.32,145.82,L1_auto
52312,13594,11755,not_substantiated,0.0,0.0,L3_specialist
52313,13598,11756,substantiated,88.58,55.36,L1_auto
52314,13602,11756,not_substantiated,0.0,0.0,L1_auto
52315,13603,11757,monitor,0.0,0.0,L3_specialist
52316,13610,11757,not_substantiated,0.0,0.0,L1_auto
52317,13619,11758,monitor,0.0,0.0,L2_analyst
52318,13620,11758,substantiated,373.58,233.49,L2_analyst
52319,13622,11758,not_substantiated,0.0,0.0,L3_specialist
52320,13625,11759,not_substantiated,0.0,0.0,L1_auto
52321,13628,11759,monitor,0.0,0.0,L2_analyst
52322,13633,11760,not_substantiated,0.0,0.0,L2_analyst
52323,13640,11761,not_substantiated,0.0,0.0,L2_analyst
52324,13646,11762,not_substantiated,0.0,0.0,L1_auto
52325,13649,11762,not_substantiated,0.0,0.0,L2_analyst
52326,13655,11763,monitor,0.0,0.0,L2_analyst
52327,13661,11764,not_substantiated,0.0,0.0,L1_auto
52328,13662,11764,substantiated,241.16,150.72,L1_auto
52329,13670,11765,not_substantiated,0.0,0.0,L3_specialist
52330,13672,11766,substantiated,109.89,68.68,L3_specialist
52331,13676,11766,not_substantiated,0.0,0.0,L2_analyst
52332,13679,11767,not_substantiated,0.0,0.0,L3_specialist
52333,13685,11768,not_substantiated,0.0,0.0,L1_auto
52334,13691,11768,not_substantiated,0.0,0.0,L1_auto
52335,13697,11769,monitor,0.0,0.0,L1_auto
52336,13701,11770,not_substantiated,0.0,0.0,L1_auto
52337,13705,11771,monitor,0.0,0.0,L1_auto
52338,13706,11771,monitor,0.0,0.0,L1_auto
52339,13712,11772,monitor,0.0,0.0,L2_analyst
52340,13713,11772,substantiated,71.34,44.58,L2_analyst
52341,13722,11773,monitor,0.0,0.0,L1_auto
52342,13727,11773,substantiated,124.87,78.04,L1_auto
52343,13733,11774,not_substantiated,0.0,0.0,L3_specialist
52344,13735,11774,not_substantiated,0.0,0.0,L1_auto
52345,13741,11775,not_substantiated,0.0,0.0,L3_specialist
52346,13755,11777,not_substantiated,0.0,0.0,L1_auto
52347,13756,11777,monitor,0.0,0.0,L1_auto
52348,13764,11778,not_substantiated,0.0,0.0,L1_auto
52349,13765,11778,substantiated,226.98,141.86,L2_analyst
52350,13767,11778,not_substantiated,0.0,0.0,L1_auto
52351,13768,11778,monitor,0.0,0.0,L1_auto
52352,13772,11778,monitor,0.0,0.0,L2_analyst
52353,13776,11779,not_substantiated,0.0,0.0,L3_specialist
52354,13783,11780,monitor,0.0,0.0,L1_auto
52355,13784,11780,not_substantiated,0.0,0.0,L2_analyst
52356,13787,11780,not_substantiated,0.0,0.0,L1_auto
52357,13799,11782,not_substantiated,0.0,0.0,L2_analyst
52358,13822,11786,not_substantiated,0.0,0.0,L1_auto
52359,13828,11786,not_substantiated,0.0,0.0,L3_specialist
52360,13840,11787,monitor,0.0,0.0,L1_auto
52361,13842,11788,substantiated,126.7,79.19,L2_analyst
52362,13845,11788,not_substantiated,0.0,0.0,L1_auto
52363,13847,11788,substantiated,147.11,91.94,L1_auto
52364,13851,11789,monitor,0.0,0.0,L1_auto
52365,13858,11790,not_substantiated,0.0,0.0,L2_analyst
52366,13873,11792,not_substantiated,0.0,0.0,L2_analyst
52367,13878,11793,not_substantiated,0.0,0.0,L1_auto
52368,13882,11793,not_substantiated,0.0,0.0,L2_analyst
52369,13883,11793,substantiated,189.77,118.61,L1_auto
52370,13893,11794,not_substantiated,0.0,0.0,L3_specialist
52371,13899,11795,monitor,0.0,0.0,L2_analyst
52372,13900,11796,not_substantiated,0.0,0.0,L1_auto
52373,13905,11797,not_substantiated,0.0,0.0,L2_analyst
52374,13908,11797,not_substantiated,0.0,0.0,L1_auto
52375,13909,11797,not_substantiated,0.0,0.0,L2_analyst
52376,13922,11798,monitor,0.0,0.0,L1_auto
52377,13930,11799,monitor,0.0,0.0,L2_analyst
52378,13935,11800,not_substantiated,0.0,0.0,L2_analyst
52379,13938,11800,monitor,0.0,0.0,L3_specialist
52380,13940,11801,monitor,0.0,0.0,L2_analyst
52381,13947,11802,not_substantiated,0.0,0.0,L2_analyst
52382,13953,11802,monitor,0.0,0.0,L1_auto
52383,13954,11803,not_substantiated,0.0,0.0,L2_analyst
52384,13956,11803,not_substantiated,0.0,0.0,L3_specialist
52385,13958,11803,not_substantiated,0.0,0.0,L1_auto
52386,13970,11804,monitor,0.0,0.0,L2_analyst
52387,13974,11805,substantiated,84.4,52.75,L1_auto
52388,13977,11805,not_substantiated,0.0,0.0,L3_specialist
52389,13988,11806,monitor,0.0,0.0,L1_auto
52390,13994,11807,not_substantiated,0.0,0.0,L2_analyst
52391,14004,11808,not_substantiated,0.0,0.0,L2_analyst
52392,14007,11809,monitor,0.0,0.0,L1_auto
52393,14008,11809,monitor,0.0,0.0,L3_specialist
52394,14010,11809,substantiated,97.0,60.62,L1_auto
52395,14016,11809,substantiated,177.95,111.22,L3_specialist
52396,14018,11810,monitor,0.0,0.0,L1_auto
52397,14019,11810,not_substantiated,0.0,0.0,L1_auto
52398,14032,11811,monitor,0.0,0.0,L1_auto
52399,14040,11812,monitor,0.0,0.0,L3_specialist
52400,14049,11813,not_substantiated,0.0,0.0,L1_auto
52401,14051,11814,substantiated,33.19,20.74,L1_auto
52402,14052,11814,substantiated,144.92,90.57,L1_auto
52403,14057,11814,monitor,0.0,0.0,L1_auto
52404,14061,11815,substantiated,155.99,97.5,L1_auto
52405,14072,11816,not_substantiated,0.0,0.0,L1_auto
52406,14084,11817,substantiated,93.31,58.32,L1_auto
52407,14087,11818,not_substantiated,0.0,0.0,L1_auto
52408,14089,11818,not_substantiated,0.0,0.0,L2_analyst
52409,14100,11820,not_substantiated,0.0,0.0,L2_analyst
52410,14103,11820,not_substantiated,0.0,0.0,L1_auto
52411,14117,11822,not_substantiated,0.0,0.0,L1_auto
52412,14127,11823,not_substantiated,0.0,0.0,L2_analyst
52413,14128,11823,not_substantiated,0.0,0.0,L2_analyst
52414,14136,11825,not_substantiated,0.0,0.0,L2_analyst
52415,14139,11825,not_substantiated,0.0,0.0,L1_auto
52416,14152,11826,substantiated,359.91,224.94,L2_analyst
52417,14154,11826,not_substantiated,0.0,0.0,L2_analyst
52418,14159,11828,substantiated,296.27,185.17,L2_analyst
52419,14161,11828,not_substantiated,0.0,0.0,L2_analyst
52420,14162,11828,not_substantiated,0.0,0.0,L2_analyst
52421,14166,11828,not_substantiated,0.0,0.0,L2_analyst
52422,14176,11830,monitor,0.0,0.0,L2_analyst
52423,14208,11834,monitor,0.0,0.0,L1_auto
52424,14221,11836,not_substantiated,0.0,0.0,L1_auto
52425,14224,11837,not_substantiated,0.0,0.0,L1_auto
52426,14230,11837,not_substantiated,0.0,0.0,L1_auto
52427,14240,11838,monitor,0.0,0.0,L3_specialist
52428,14245,11838,not_substantiated,0.0,0.0,L2_analyst
52429,14247,11839,substantiated,281.43,175.89,L1_auto
52430,14257,11840,monitor,0.0,0.0,L1_auto
52431,14258,11841,not_substantiated,0.0,0.0,L1_auto
52432,14267,11842,not_substantiated,0.0,0.0,L2_analyst
52433,14268,11842,not_substantiated,0.0,0.0,L3_specialist
52434,14270,11842,substantiated,62.88,39.3,L1_auto
52435,14278,11843,not_substantiated,0.0,0.0,L2_analyst
52436,14279,11843,monitor,0.0,0.0,L1_auto
52437,14287,11844,not_substantiated,0.0,0.0,L2_analyst
52438,14291,11845,not_substantiated,0.0,0.0,L1_auto
52439,14295,11845,monitor,0.0,0.0,L1_auto
52440,14301,11846,not_substantiated,0.0,0.0,L2_analyst
52441,14302,11846,not_substantiated,0.0,0.0,L1_auto
52442,14308,11847,not_substantiated,0.0,0.0,L2_analyst
52443,14315,11848,substantiated,145.34,90.84,L1_auto
52444,14322,11849,monitor,0.0,0.0,L1_auto
52445,14329,11850,monitor,0.0,0.0,L3_specialist
52446,14330,11850,not_substantiated,0.0,0.0,L1_auto
52447,14331,11850,not_substantiated,0.0,0.0,L1_auto
52448,14343,11852,not_substantiated,0.0,0.0,L1_auto
52449,14346,11852,not_substantiated,0.0,0.0,L1_auto
52450,14347,11852,not_substantiated,0.0,0.0,L3_specialist
52451,14361,11853,substantiated,186.28,116.42,L1_auto
52452,14362,11853,monitor,0.0,0.0,L1_auto
52453,14364,11854,substantiated,127.47,79.67,L3_specialist
52454,14365,11854,not_substantiated,0.0,0.0,L1_auto
52455,14366,11854,not_substantiated,0.0,0.0,L1_auto
52456,14380,11856,monitor,0.0,0.0,L2_analyst
52457,14388,11857,not_substantiated,0.0,0.0,L2_analyst
52458,14389,11857,not_substantiated,0.0,0.0,L2_analyst
52459,14402,11859,monitor,0.0,0.0,L2_analyst
52460,14403,11859,monitor,0.0,0.0,L2_analyst
52461,14407,11859,substantiated,97.35,60.84,L3_specialist
52462,14409,11859,not_substantiated,0.0,0.0,L1_auto
52463,14418,11860,not_substantiated,0.0,0.0,L1_auto
52464,14427,11861,substantiated,257.54,160.96,L1_auto
52465,14433,11862,substantiated,111.87,69.92,L1_auto
52466,14434,11862,not_substantiated,0.0,0.0,L1_auto
52467,14436,11863,not_substantiated,0.0,0.0,L1_auto
52468,14444,11864,not_substantiated,0.0,0.0,L1_auto
52469,14456,11865,not_substantiated,0.0,0.0,L2_analyst
52470,14459,11866,not_substantiated,0.0,0.0,L2_analyst
52471,14461,11866,not_substantiated,0.0,0.0,L2_analyst
52472,14462,11866,not_substantiated,0.0,0.0,L3_specialist
52473,14469,11867,not_substantiated,0.0,0.0,L1_auto
52474,14470,11867,not_substantiated,0.0,0.0,L1_auto
52475,14471,11867,not_substantiated,0.0,0.0,L2_analyst
52476,14472,11867,monitor,0.0,0.0,L3_specialist
52477,14473,11868,not_substantiated,0.0,0.0,L1_auto
52478,14475,11868,monitor,0.0,0.0,L1_auto
52479,14477,11869,not_substantiated,0.0,0.0,L2_analyst
52480,14482,11869,monitor,0.0,0.0,L2_analyst
52481,14504,11872,not_substantiated,0.0,0.0,L1_auto
52482,14505,11872,not_substantiated,0.0,0.0,L1_auto
52483,14509,11872,monitor,0.0,0.0,L1_auto
52484,14514,11873,not_substantiated,0.0,0.0,L1_auto
52485,14517,11874,monitor,0.0,0.0,L2_analyst
52486,14524,11874,not_substantiated,0.0,0.0,L1_auto
52487,14528,11875,not_substantiated,0.0,0.0,L3_specialist
52488,14542,11876,not_substantiated,0.0,0.0,L1_auto
52489,14547,11877,monitor,0.0,0.0,L2_analyst
52490,14548,11877,not_substantiated,0.0,0.0,L2_analyst
52491,14558,11878,monitor,0.0,0.0,L2_analyst
52492,14564,11879,not_substantiated,0.0,0.0,L1_auto
52493,14566,11879,not_substantiated,0.0,0.0,L1_auto
52494,14568,11880,not_substantiated,0.0,0.0,L3_specialist
52495,14570,11880,not_substantiated,0.0,0.0,L2_analyst
52496,14571,11880,monitor,0.0,0.0,L3_specialist
52497,14573,11880,not_substantiated,0.0,0.0,L1_auto
52498,14580,11881,not_substantiated,0.0,0.0,L2_analyst
52499,14587,11882,monitor,0.0,0.0,L1_auto
52500,14601,11883,not_substantiated,0.0,0.0,L1_auto
52501,14605,11884,not_substantiated,0.0,0.0,L2_analyst
52502,14613,11885,not_substantiated,0.0,0.0,L3_specialist
52503,14615,11885,monitor,0.0,0.0,L2_analyst
52504,14622,11886,substantiated,121.94,76.22,L2_analyst
52505,14629,11887,not_substantiated,0.0,0.0,L1_auto
52506,14630,11887,not_substantiated,0.0,0.0,L2_analyst
52507,14643,11889,substantiated,105.04,65.65,L1_auto
52508,14649,11889,monitor,0.0,0.0,L1_auto
52509,14652,11890,monitor,0.0,0.0,L2_analyst
52510,14657,11891,not_substantiated,0.0,0.0,L1_auto
52511,14658,11891,not_substantiated,0.0,0.0,L1_auto
52512,14660,11891,not_substantiated,0.0,0.0,L1_auto
52513,14662,11891,monitor,0.0,0.0,L2_analyst
52514,14663,11891,substantiated,226.28,141.43,L1_auto
52515,14664,11891,not_substantiated,0.0,0.0,L2_analyst
52516,14666,11891,substantiated,256.58,160.36,L1_auto
52517,14667,11891,not_substantiated,0.0,0.0,L1_auto
52518,14669,11892,not_substantiated,0.0,0.0,L1_auto
52519,14672,11893,monitor,0.0,0.0,L2_analyst
52520,14673,11893,not_substantiated,0.0,0.0,L1_auto
52521,14675,11893,not_substantiated,0.0,0.0,L2_analyst
52522,14676,11893,not_substantiated,0.0,0.0,L2_analyst
52523,14679,11893,monitor,0.0,0.0,L1_auto
52524,14681,11893,not_substantiated,0.0,0.0,L2_analyst
52525,14682,11893,not_substantiated,0.0,0.0,L1_auto
52526,14686,11894,not_substantiated,0.0,0.0,L1_auto
52527,14693,11895,not_substantiated,0.0,0.0,L1_auto
52528,14695,11896,not_substantiated,0.0,0.0,L1_auto
52529,14697,11896,not_substantiated,0.0,0.0,L2_analyst
52530,14726,11901,substantiated,248.0,155.0,L1_auto
52531,14727,11901,not_substantiated,0.0,0.0,L1_auto
52532,14730,11902,substantiated,177.25,110.78,L2_analyst
52533,14732,11902,substantiated,85.93,53.71,L1_auto
52534,14737,11903,not_substantiated,0.0,0.0,L2_analyst
52535,14738,11904,not_substantiated,0.0,0.0,L2_analyst
52536,14753,11905,monitor,0.0,0.0,L2_analyst
52537,14755,11905,not_substantiated,0.0,0.0,L1_auto
52538,14758,11906,substantiated,129.0,80.62,L2_analyst
52539,14764,11906,substantiated,70.95,44.34,L2_analyst
52540,14765,11906,not_substantiated,0.0,0.0,L2_analyst
52541,14771,11907,not_substantiated,0.0,0.0,L1_auto
52542,14776,11908,not_substantiated,0.0,0.0,L2_analyst
52543,14782,11908,not_substantiated,0.0,0.0,L1_auto
52544,14783,11908,not_substantiated,0.0,0.0,L1_auto
52545,14788,11909,substantiated,73.63,46.02,L1_auto
52546,14795,11910,not_substantiated,0.0,0.0,L3_specialist
52547,14809,11912,monitor,0.0,0.0,L2_analyst
52548,14815,11913,not_substantiated,0.0,0.0,L1_auto
52549,14817,11913,not_substantiated,0.0,0.0,L2_analyst
52550,14828,11916,not_substantiated,0.0,0.0,L2_analyst
52551,14829,11916,not_substantiated,0.0,0.0,L2_analyst
52552,14832,11916,not_substantiated,0.0,0.0,L1_auto
52553,14835,11917,monitor,0.0,0.0,L2_analyst
52554,14837,11917,not_substantiated,0.0,0.0,L1_auto
52555,14844,11918,not_substantiated,0.0,0.0,L1_auto
52556,14846,11918,not_substantiated,0.0,0.0,L1_auto
52557,14848,11918,not_substantiated,0.0,0.0,L2_analyst
52558,14850,11918,not_substantiated,0.0,0.0,L1_auto
52559,14858,11919,not_substantiated,0.0,0.0,L1_auto
52560,14862,11919,not_substantiated,0.0,0.0,L1_auto
52561,14864,11919,monitor,0.0,0.0,L1_auto
52562,14866,11920,monitor,0.0,0.0,L1_auto
52563,14869,11920,monitor,0.0,0.0,L2_analyst
52564,14874,11921,monitor,0.0,0.0,L1_auto
52565,14883,11923,not_substantiated,0.0,0.0,L2_analyst
52566,14886,11923,not_substantiated,0.0,0.0,L1_auto
52567,14894,11924,not_substantiated,0.0,0.0,L1_auto
52568,14895,11924,monitor,0.0,0.0,L1_auto
52569,14904,11925,substantiated,167.38,104.61,L3_specialist
52570,14906,11926,not_substantiated,0.0,0.0,L2_analyst
52571,14907,11926,not_substantiated,0.0,0.0,L1_auto
52572,14908,11926,not_substantiated,0.0,0.0,L1_auto
52573,14909,11926,not_substantiated,0.0,0.0,L1_auto
52574,14916,11927,not_substantiated,0.0,0.0,L1_auto
52575,14920,11927,not_substantiated,0.0,0.0,L1_auto
52576,14952,11931,not_substantiated,0.0,0.0,L2_analyst
52577,14966,11934,not_substantiated,0.0,0.0,L2_analyst
52578,14975,11935,not_substantiated,0.0,0.0,L2_analyst
52579,14976,11935,not_substantiated,0.0,0.0,L1_auto
52580,14982,11936,not_substantiated,0.0,0.0,L1_auto
52581,14986,11937,monitor,0.0,0.0,L2_analyst
52582,14996,11939,not_substantiated,0.0,0.0,L1_auto
52583,15003,11940,substantiated,137.16,85.72,L1_auto
52584,15010,11941,monitor,0.0,0.0,L1_auto
52585,15012,11941,not_substantiated,0.0,0.0,L2_analyst
52586,15013,11941,not_substantiated,0.0,0.0,L1_auto
52587,15016,11941,not_substantiated,0.0,0.0,L1_auto
52588,15028,11943,not_substantiated,0.0,0.0,L1_auto
52589,15039,11944,monitor,0.0,0.0,L1_auto
52590,15046,11946,not_substantiated,0.0,0.0,L2_analyst
52591,15058,11948,monitor,0.0,0.0,L1_auto
52592,15059,11948,not_substantiated,0.0,0.0,L2_analyst
52593,15065,11948,not_substantiated,0.0,0.0,L1_auto
52594,15073,11949,not_substantiated,0.0,0.0,L1_auto
52595,15074,11949,not_substantiated,0.0,0.0,L1_auto
52596,15076,11949,not_substantiated,0.0,0.0,L2_analyst
52597,15080,11949,monitor,0.0,0.0,L2_analyst
52598,15082,11949,substantiated,87.4,54.62,L3_specialist
52599,15097,11951,monitor,0.0,0.0,L1_auto
52600,15100,11952,monitor,0.0,0.0,L1_auto
52601,15103,11952,not_substantiated,0.0,0.0,L2_analyst
52602,15105,11952,not_substantiated,0.0,0.0,L2_analyst
52603,15106,11953,monitor,0.0,0.0,L1_auto
52604,15112,11953,monitor,0.0,0.0,L3_specialist
52605,15113,11953,not_substantiated,0.0,0.0,L1_auto
52606,15117,11954,monitor,0.0,0.0,L1_auto
52607,15121,11955,not_substantiated,0.0,0.0,L1_auto
52608,15128,11956,not_substantiated,0.0,0.0,L2_analyst
52609,15149,11959,monitor,0.0,0.0,L2_analyst
52610,15152,11960,not_substantiated,0.0,0.0,L2_analyst
52611,15157,11960,not_substantiated,0.0,0.0,L1_auto
52612,15161,11961,not_substantiated,0.0,0.0,L2_analyst
52613,15162,11961,not_substantiated,0.0,0.0,L2_analyst
52614,15164,11962,not_substantiated,0.0,0.0,L3_specialist
52615,15165,11962,substantiated,156.06,97.54,L2_analyst
52616,15167,11962,not_substantiated,0.0,0.0,L3_specialist
52617,15179,11963,not_substantiated,0.0,0.0,L1_auto
52618,15188,11964,not_substantiated,0.0,0.0,L2_analyst
52619,15194,11965,not_substantiated,0.0,0.0,L1_auto
52620,15198,11965,monitor,0.0,0.0,L2_analyst
52621,15201,11966,substantiated,253.65,158.53,L1_auto
52622,15203,11966,monitor,0.0,0.0,L1_auto
52623,15211,11967,substantiated,71.92,44.95,L1_auto
52624,15213,11967,not_substantiated,0.0,0.0,L2_analyst
52625,15224,11968,not_substantiated,0.0,0.0,L1_auto
52626,15230,11969,monitor,0.0,0.0,L1_auto
52627,15237,11970,monitor,0.0,0.0,L1_auto
52628,15247,11971,not_substantiated,0.0,0.0,L1_auto
52629,15253,11972,substantiated,253.75,158.59,L2_analyst
52630,15258,11973,monitor,0.0,0.0,L2_analyst
52631,15263,11973,not_substantiated,0.0,0.0,L2_analyst
52632,15264,11973,not_substantiated,0.0,0.0,L3_specialist
52633,15265,11973,not_substantiated,0.0,0.0,L1_auto
52634,15274,11975,substantiated,101.76,63.6,L1_auto
52635,15288,11977,not_substantiated,0.0,0.0,L1_auto
52636,15297,11978,substantiated,378.62,236.64,L2_analyst
52637,15305,11979,not_substantiated,0.0,0.0,L1_auto
52638,15308,11980,monitor,0.0,0.0,L1_auto
52639,15321,11982,monitor,0.0,0.0,L2_analyst
52640,15330,11983,not_substantiated,0.0,0.0,L2_analyst
52641,15335,11984,not_substantiated,0.0,0.0,L3_specialist
52642,15338,11985,not_substantiated,0.0,0.0,L1_auto
52643,15341,11985,not_substantiated,0.0,0.0,L1_auto
52644,15344,11986,not_substantiated,0.0,0.0,L1_auto
52645,15346,11986,not_substantiated,0.0,0.0,L2_analyst
52646,15358,11987,not_substantiated,0.0,0.0,L3_specialist
52647,15379,11989,substantiated,56.42,35.26,L1_auto
52648,15398,11992,substantiated,294.16,183.85,L2_analyst
52649,15410,11993,substantiated,44.58,27.86,L1_auto
