src_entity_type,src_entity_id,dst_entity_type,dst_entity_id,edge_type,weight
account,12220,device,202009,account_to_device,0.2372
account,12220,device,200290,account_to_device,0.7026
account,12220,device,201269,account_to_device,0.3381
account,12220,device,201826,account_to_device,0.538
account,12220,device,202255,account_to_device,0.4074
account,12220,device,200168,account_to_device,0.8679
account,12221,device,201021,account_to_device,0.3199
account,12221,device,201254,account_to_device,0.7846
account,12221,device,201040,account_to_device,0.237
account,12222,device,202189,account_to_device,0.4471
account,12222,device,201043,account_to_device,0.1084
account,12222,device,200220,account_to_device,0.6693
account,12222,device,200472,account_to_device,0.2856
account,12222,device,200177,account_to_device,0.9855
account,12222,device,201215,account_to_device,0.1834
account,12222,device,201201,account_to_device,0.4033
account,12222,device,200658,account_to_device,0.1436
account,12222,device,200469,account_to_device,0.2365
account,12222,device,201373,account_to_device,0.7613
account,12222,device,202274,account_to_device,0.7504
account,12222,device,201634,account_to_device,0.4957
account,12223,device,201821,account_to_device,0.5591
account,12223,device,201098,account_to_device,0.1683
account,12223,device,200182,account_to_device,0.6853
account,12223,device,200074,account_to_device,0.5581
account,12223,device,200950,account_to_device,0.6794
account,12223,device,200244,account_to_device,0.185
account,12223,device,200022,account_to_device,0.5497
account,12223,device,201903,account_to_device,0.1419
account,12224,device,200214,account_to_device,0.8771
account,12224,device,201377,account_to_device,0.3446
account,12224,device,200756,account_to_device,0.1517
account,12224,device,202015,account_to_device,0.3251
account,12224,device,200320,account_to_device,0.2215
account,12224,device,201236,account_to_device,0.3774
account,12225,device,200036,account_to_device,0.9523
account,12225,device,201730,account_to_device,0.5113
account,12225,device,202008,account_to_device,0.7784
account,12225,device,201628,account_to_device,0.2106
account,12225,device,200744,account_to_device,0.2268
account,12226,device,201571,account_to_device,0.5049
account,12226,device,201495,account_to_device,0.7437
account,12226,device,200749,account_to_device,0.9555
account,12226,device,201851,account_to_device,0.656
account,12226,device,200069,account_to_device,0.4435
account,12226,device,200277,account_to_device,0.8851
account,12226,device,200276,account_to_device,0.9749
account,12226,device,200921,account_to_device,0.6338
account,12226,device,200885,account_to_device,0.1826
account,12226,device,201883,account_to_device,0.119
account,12226,device,202353,account_to_device,0.802
account,12227,device,201964,account_to_device,0.6401
account,12227,device,200176,account_to_device,0.9979
account,12227,device,202362,account_to_device,0.7488
account,12227,device,201209,account_to_device,0.6148
account,12227,device,202071,account_to_device,0.341
account,12227,device,200594,account_to_device,0.7185
account,12227,device,202393,account_to_device,0.5673
account,12227,device,201870,account_to_device,0.3154
account,12228,device,201801,account_to_device,0.9324
account,12228,device,200976,account_to_device,0.6755
account,12228,device,201876,account_to_device,0.2824
account,12228,device,200901,account_to_device,0.8656
account,12228,device,200457,account_to_device,0.3273
account,12229,device,200022,account_to_device,0.177
account,12229,device,201628,account_to_device,0.2363
account,12229,device,202236,account_to_device,0.7745
account,12229,device,201258,account_to_device,0.2303
account,12230,device,201354,account_to_device,0.2726
account,12230,device,201554,account_to_device,0.6729
account,12230,device,201571,account_to_device,0.5921
account,12230,device,200857,account_to_device,0.1376
account,12230,device,200004,account_to_device,0.3916
account,12230,device,200381,account_to_device,0.2246
account,12230,device,200832,account_to_device,0.8898
account,12230,device,201877,account_to_device,0.306
account,12230,device,201082,account_to_device,0.5168
account,12230,device,200433,account_to_device,0.5775
account,12230,device,201494,account_to_device,0.8808
account,12231,device,201218,account_to_device,0.2908
account,12231,device,201163,account_to_device,0.8683
account,12231,device,200905,account_to_device,0.5273
account,12231,device,202477,account_to_device,0.3393
account,12231,device,201988,account_to_device,0.7382
account,12231,device,201459,account_to_device,0.8936
account,12231,device,201678,account_to_device,0.6164
account,12231,device,202422,account_to_device,0.7174
account,12231,device,200178,account_to_device,0.7913
account,12231,device,200710,account_to_device,0.3841
account,12231,device,200097,account_to_device,0.1451
account,12232,device,202066,account_to_device,0.4505
account,12232,device,201944,account_to_device,0.984
account,12232,device,200215,account_to_device,0.8467
account,12233,device,200214,account_to_device,0.2354
account,12233,device,201318,account_to_device,0.2049
account,12233,device,201955,account_to_device,0.7086
account,12233,device,202338,account_to_device,0.1861
account,12233,device,200140,account_to_device,0.2545
account,12233,device,201784,account_to_device,0.8271
account,12233,device,201038,account_to_device,0.6171
account,12233,device,202063,account_to_device,0.9778
account,12234,device,200080,account_to_device,0.7903
account,12234,device,202327,account_to_device,0.9876
account,12234,device,200965,account_to_device,0.7498
account,12234,device,202370,account_to_device,0.7773
account,12234,device,200094,account_to_device,0.9235
account,12234,device,201268,account_to_device,0.3395
account,12234,device,202193,account_to_device,0.3801
account,12234,device,201675,account_to_device,0.4351
account,12234,device,200188,account_to_device,0.9446
account,12235,device,201851,account_to_device,0.3799
account,12235,device,201337,account_to_device,0.3029
account,12235,device,201487,account_to_device,0.7301
account,12235,device,201878,account_to_device,0.4212
account,12235,device,200792,account_to_device,0.4744
account,12235,device,200979,account_to_device,0.1015
account,12235,device,201304,account_to_device,0.173
account,12235,device,200803,account_to_device,0.8272
account,12235,device,200763,account_to_device,0.2394
account,12235,device,201195,account_to_device,0.5191
account,12236,device,200618,account_to_device,0.2084
account,12236,device,202389,account_to_device,0.8396
account,12236,device,200257,account_to_device,0.9985
account,12236,device,200974,account_to_device,0.7901
account,12236,device,200768,account_to_device,0.465
account,12236,device,200133,account_to_device,0.5761
account,12236,device,200382,account_to_device,0.7257
account,12236,device,200714,account_to_device,0.5714
account,12236,device,200190,account_to_device,0.3073
account,12237,device,200438,account_to_device,0.5326
account,12237,device,200439,account_to_device,0.7118
account,12237,device,202210,account_to_device,0.4408
account,12237,device,201953,account_to_device,0.572
account,12238,device,201044,account_to_device,0.686
account,12238,device,202435,account_to_device,0.1886
account,12238,device,200794,account_to_device,0.1259
account,12238,device,200762,account_to_device,0.9889
account,12238,device,201682,account_to_device,0.4668
account,12238,device,200118,account_to_device,0.7638
account,12238,device,200337,account_to_device,0.7493
account,12238,device,201956,account_to_device,0.7671
account,12238,device,200044,account_to_device,0.6944
account,12238,device,200471,account_to_device,0.4534
account,12239,device,200063,account_to_device,0.5093
account,12239,device,202089,account_to_device,0.8989
account,12239,device,200941,account_to_device,0.5872
account,12239,device,200644,account_to_device,0.1908
account,12239,device,202381,account_to_device,0.2466
account,12240,device,201357,account_to_device,0.8067
account,12240,device,201879,account_to_device,0.13
account,12240,device,202413,account_to_device,0.3228
account,12240,device,200441,account_to_device,0.6769
account,12240,device,202073,account_to_device,0.9491
account,12240,device,200746,account_to_device,0.2771
account,12240,device,202286,account_to_device,0.4263
account,12240,device,201868,account_to_device,0.8489
account,12240,device,201219,account_to_device,0.3707
account,12240,device,202040,account_to_device,0.1389
account,12241,device,200238,account_to_device,0.5891
account,12241,device,200751,account_to_device,0.5492
account,12241,device,202139,account_to_device,0.2975
account,12241,device,200312,account_to_device,0.5277
account,12241,device,200077,account_to_device,0.1165
account,12241,device,202343,account_to_device,0.7581
account,12241,device,200479,account_to_device,0.5638
account,12241,device,200310,account_to_device,0.4414
account,12241,device,200939,account_to_device,0.2674
account,12241,device,200126,account_to_device,0.9223
account,12241,device,200018,account_to_device,0.1912
account,12241,device,202387,account_to_device,0.3392
account,12241,device,200305,account_to_device,0.9446
account,12242,device,202036,account_to_device,0.9568
account,12242,device,202329,account_to_device,0.9545
account,12242,device,200012,account_to_device,0.2833
account,12242,device,201945,account_to_device,0.6179
account,12242,device,201857,account_to_device,0.8665
account,12243,device,202372,account_to_device,0.4707
account,12243,device,200847,account_to_device,0.7941
account,12243,device,200429,account_to_device,0.1179
account,12243,device,200982,account_to_device,0.9328
account,12243,device,200600,account_to_device,0.5626
account,12243,device,202176,account_to_device,0.7297
account,12243,device,201260,account_to_device,0.9666
account,12244,device,200087,account_to_device,0.164
account,12244,device,202459,account_to_device,0.9092
account,12244,device,201937,account_to_device,0.3256
account,12244,device,200864,account_to_device,0.7738
account,12244,device,200952,account_to_device,0.3452
account,12244,device,202097,account_to_device,0.7751
account,12244,device,201015,account_to_device,0.4716
account,12244,device,202484,account_to_device,0.5121
account,12245,device,200505,account_to_device,0.9286
account,12245,device,201401,account_to_device,0.6585
account,12245,device,200736,account_to_device,0.3137
account,12245,device,200420,account_to_device,0.1377
account,12245,device,201260,account_to_device,0.2013
account,12245,device,201697,account_to_device,0.9672
account,12245,device,201999,account_to_device,0.3866
account,12245,device,200303,account_to_device,0.4792
account,12245,device,202074,account_to_device,0.7808
account,12245,device,200963,account_to_device,0.3588
account,12245,device,200222,account_to_device,0.7525
account,12245,device,201415,account_to_device,0.3298
account,12245,device,202442,account_to_device,0.4086
account,12245,device,200642,account_to_device,0.5664
account,12245,device,200523,account_to_device,0.1353
account,12246,device,202431,account_to_device,0.447
account,12246,device,200857,account_to_device,0.7826
account,12246,device,200051,account_to_device,0.4685
account,12246,device,202297,account_to_device,0.4003
account,12246,device,200732,account_to_device,0.1356
account,12246,device,202125,account_to_device,0.5514
account,12246,device,200921,account_to_device,0.6401
account,12246,device,200151,account_to_device,0.7385
account,12246,device,200547,account_to_device,0.1426
account,12247,device,200094,account_to_device,0.2405
account,12247,device,200567,account_to_device,0.3733
account,12247,device,201055,account_to_device,0.2284
account,12247,device,201892,account_to_device,0.6621
account,12247,device,200805,account_to_device,0.5788
account,12247,device,201986,account_to_device,0.8984
account,12247,device,200428,account_to_device,0.8524
account,12248,device,200518,account_to_device,0.4119
account,12248,device,200521,account_to_device,0.7199
account,12248,device,200936,account_to_device,0.2483
account,12248,device,201430,account_to_device,0.5728
account,12248,device,201617,account_to_device,0.9933
account,12248,device,201234,account_to_device,0.9281
account,12248,device,202276,account_to_device,0.6734
account,12249,device,201516,account_to_device,0.5411
account,12249,device,200648,account_to_device,0.8916
account,12249,device,201350,account_to_device,0.6123
account,12249,device,200488,account_to_device,0.1397
account,12249,device,201921,account_to_device,0.8661
account,12249,device,201309,account_to_device,0.2704
account,12249,device,202464,account_to_device,0.1459
account,12249,device,202289,account_to_device,0.9328
account,12250,device,202308,account_to_device,0.4652
account,12250,device,202463,account_to_device,0.5493
account,12250,device,200079,account_to_device,0.2304
account,12250,device,201136,account_to_device,0.1536
account,12250,device,200102,account_to_device,0.9723
account,12250,device,200779,account_to_device,0.5415
account,12251,device,201212,account_to_device,0.1959
account,12251,device,200337,account_to_device,0.8299
account,12251,device,202384,account_to_device,0.3666
account,12251,device,201751,account_to_device,0.8139
account,12251,device,200982,account_to_device,0.3766
account,12251,device,202431,account_to_device,0.2041
account,12251,device,201523,account_to_device,0.4388
account,12251,device,200504,account_to_device,0.1068
account,12251,device,200719,account_to_device,0.1415
account,12252,device,200796,account_to_device,0.9063
account,12252,device,200855,account_to_device,0.3996
account,12252,device,202167,account_to_device,0.6223
account,12252,device,200271,account_to_device,0.2061
account,12252,device,201647,account_to_device,0.7971
account,12252,device,201081,account_to_device,0.606
account,12252,device,201802,account_to_device,0.1186
account,12252,device,202023,account_to_device,0.5126
account,12252,device,200049,account_to_device,0.324
account,12252,device,200805,account_to_device,0.9046
account,12252,device,202077,account_to_device,0.2428
account,12252,device,200460,account_to_device,0.916
account,12252,device,200550,account_to_device,0.6217
account,12252,device,201805,account_to_device,0.2891
account,12252,device,201309,account_to_device,0.9743
account,12253,device,201976,account_to_device,0.6567
account,12253,device,202393,account_to_device,0.2159
account,12253,device,200727,account_to_device,0.768
account,12253,device,200658,account_to_device,0.5266
account,12253,device,201280,account_to_device,0.6385
account,12253,device,200562,account_to_device,0.8666
account,12253,device,201577,account_to_device,0.4712
account,12254,device,201332,account_to_device,0.1678
account,12254,device,201661,account_to_device,0.2321
account,12254,device,201281,account_to_device,0.8714
account,12254,device,201121,account_to_device,0.3562
account,12254,device,201983,account_to_device,0.4382
account,12255,device,201003,account_to_device,0.5958
account,12255,device,200905,account_to_device,0.298
account,12255,device,202288,account_to_device,0.5709
account,12255,device,201177,account_to_device,0.608
account,12255,device,201400,account_to_device,0.3485
account,12255,device,201080,account_to_device,0.5524
account,12255,device,200671,account_to_device,0.1724
account,12255,device,201612,account_to_device,0.2633
account,12256,device,200478,account_to_device,0.302
account,12256,device,201094,account_to_device,0.6257
account,12256,device,200433,account_to_device,0.258
account,12256,device,202020,account_to_device,0.1701
account,12256,device,201716,account_to_device,0.564
account,12256,device,200025,account_to_device,0.2487
account,12256,device,200968,account_to_device,0.8404
account,12256,device,201309,account_to_device,0.7807
account,12257,device,200417,account_to_device,0.6542
account,12257,device,202262,account_to_device,0.8784
account,12257,device,201640,account_to_device,0.9829
account,12257,device,200357,account_to_device,0.7032
account,12257,device,200136,account_to_device,0.547
account,12257,device,200129,account_to_device,0.5523
account,12257,device,200112,account_to_device,0.2614
account,12258,device,201823,account_to_device,0.5399
account,12258,device,202301,account_to_device,0.5187
account,12258,device,200563,account_to_device,0.9727
account,12258,device,202471,account_to_device,0.5442
account,12258,device,202390,account_to_device,0.5809
account,12258,device,200111,account_to_device,0.3179
account,12258,device,200368,account_to_device,0.1502
account,12258,device,201656,account_to_device,0.7177
account,12258,device,201748,account_to_device,0.1549
account,12259,device,200678,account_to_device,0.966
account,12259,device,201135,account_to_device,0.6176
account,12259,device,201069,account_to_device,0.8411
account,12259,device,201260,account_to_device,0.6373
account,12259,device,201348,account_to_device,0.7849
account,12259,device,201514,account_to_device,0.65
account,12259,device,202151,account_to_device,0.1646
account,12259,device,200173,account_to_device,0.6575
account,12259,device,201412,account_to_device,0.7596
account,12260,device,200417,account_to_device,0.5947
account,12260,device,202480,account_to_device,0.188
account,12260,device,200366,account_to_device,0.6655
account,12260,device,202219,account_to_device,0.2262
account,12260,device,201504,account_to_device,0.7505
account,12260,device,201477,account_to_device,0.63
account,12260,device,202216,account_to_device,0.9194
account,12260,device,200725,account_to_device,0.4254
account,12261,device,201513,account_to_device,0.8354
account,12261,device,200117,account_to_device,0.7817
account,12261,device,202256,account_to_device,0.2216
account,12261,device,201140,account_to_device,0.2659
account,12261,device,200456,account_to_device,0.9501
account,12261,device,200079,account_to_device,0.5038
account,12262,device,200591,account_to_device,0.9455
account,12262,device,201973,account_to_device,0.7128
account,12262,device,200965,account_to_device,0.9616
account,12262,device,202182,account_to_device,0.643
account,12262,device,200251,account_to_device,0.9965
account,12262,device,202101,account_to_device,0.4545
account,12262,device,202001,account_to_device,0.908
account,12262,device,201114,account_to_device,0.6631
account,12262,device,202086,account_to_device,0.6034
account,12262,device,201261,account_to_device,0.5027
account,12263,device,201542,account_to_device,0.795
account,12263,device,200435,account_to_device,0.1828
account,12263,device,201822,account_to_device,0.9694
account,12263,device,201044,account_to_device,0.1934
account,12263,device,201002,account_to_device,0.1813
account,12263,device,202274,account_to_device,0.3916
account,12263,device,200379,account_to_device,0.4541
account,12263,device,200712,account_to_device,0.2375
account,12263,device,201756,account_to_device,0.4798
account,12264,device,200246,account_to_device,0.3755
account,12264,device,201492,account_to_device,0.2602
account,12264,device,200362,account_to_device,0.8716
account,12264,device,201702,account_to_device,0.9564
account,12264,device,200235,account_to_device,0.2459
account,12264,device,200451,account_to_device,0.2714
account,12264,device,200214,account_to_device,0.3009
account,12264,device,202213,account_to_device,0.6469
account,12264,device,202491,account_to_device,0.4324
account,12264,device,200998,account_to_device,0.6055
account,12264,device,201389,account_to_device,0.54
account,12265,device,201646,account_to_device,0.7306
account,12265,device,201745,account_to_device,0.2649
account,12265,device,202096,account_to_device,0.3583
account,12265,device,200781,account_to_device,0.4479
account,12265,device,200008,account_to_device,0.4838
account,12265,device,200554,account_to_device,0.7898
account,12265,device,200227,account_to_device,0.5325
account,12266,device,201714,account_to_device,0.4835
account,12266,device,201184,account_to_device,0.2629
account,12266,device,202320,account_to_device,0.2728
account,12266,device,202185,account_to_device,0.3931
account,12266,device,200694,account_to_device,0.4848
account,12267,device,200579,account_to_device,0.2487
account,12267,device,202436,account_to_device,0.2994
account,12267,device,201691,account_to_device,0.4968
account,12267,device,202360,account_to_device,0.3408
account,12267,device,202340,account_to_device,0.1085
account,12268,device,200087,account_to_device,0.3811
account,12268,device,200003,account_to_device,0.954
account,12268,device,201363,account_to_device,0.6385
account,12268,device,200198,account_to_device,0.8797
account,12268,device,201182,account_to_device,0.7532
account,12268,device,201199,account_to_device,0.1832
account,12268,device,200299,account_to_device,0.7425
account,12268,device,202306,account_to_device,0.5451
account,12268,device,201188,account_to_device,0.6496
account,12268,device,200196,account_to_device,0.5775
account,12268,device,202126,account_to_device,0.2045
account,12269,device,200172,account_to_device,0.53
account,12269,device,201466,account_to_device,0.861
account,12269,device,200734,account_to_device,0.5641
account,12269,device,201541,account_to_device,0.4171
account,12269,device,200218,account_to_device,0.7243
account,12269,device,201675,account_to_device,0.7701
account,12269,device,201524,account_to_device,0.3931
account,12269,device,201749,account_to_device,0.8727
account,12269,device,200967,account_to_device,0.5936
account,12269,device,200553,account_to_device,0.613
account,12269,device,200017,account_to_device,0.8804
account,12270,device,202376,account_to_device,0.8425
account,12270,device,200417,account_to_device,0.2464
account,12270,device,202335,account_to_device,0.6756
account,12270,device,202355,account_to_device,0.1962
account,12270,device,200420,account_to_device,0.7123
account,12270,device,201744,account_to_device,0.3924
account,12270,device,202239,account_to_device,0.9897
account,12270,device,201160,account_to_device,0.5981
account,12270,device,200592,account_to_device,0.3951
account,12270,device,201529,account_to_device,0.6503
account,12270,device,200148,account_to_device,0.8238
account,12271,device,200886,account_to_device,0.1589
account,12271,device,200092,account_to_device,0.2528
account,12271,device,201946,account_to_device,0.6052
account,12271,device,201520,account_to_device,0.7241
account,12271,device,200286,account_to_device,0.5378
account,12271,device,201599,account_to_device,0.3271
account,12271,device,200420,account_to_device,0.24
account,12271,device,201896,account_to_device,0.6585
account,12272,device,201413,account_to_device,0.5314
account,12272,device,200944,account_to_device,0.6312
account,12272,device,202087,account_to_device,0.1802
account,12272,device,201721,account_to_device,0.7019
account,12272,device,202489,account_to_device,0.8414
account,12272,device,201686,account_to_device,0.5272
account,12272,device,201688,account_to_device,0.154
account,12272,device,202270,account_to_device,0.9711
account,12272,device,202467,account_to_device,0.8809
account,12272,device,201931,account_to_device,0.9578
account,12272,device,200431,account_to_device,0.6538
account,12272,device,202056,account_to_device,0.9413
account,12273,device,201561,account_to_device,0.9353
account,12273,device,202428,account_to_device,0.4894
account,12273,device,201687,account_to_device,0.8613
account,12273,device,200700,account_to_device,0.1045
account,12273,device,201164,account_to_device,0.735
account,12273,device,200494,account_to_device,0.9677
account,12273,device,202202,account_to_device,0.6359
account,12273,device,201655,account_to_device,0.9034
account,12273,device,201571,account_to_device,0.9564
account,12273,device,201279,account_to_device,0.1069
account,12274,device,201754,account_to_device,0.3457
account,12274,device,201273,account_to_device,0.1798
account,12274,device,201657,account_to_device,0.1695
account,12274,device,201174,account_to_device,0.7118
account,12274,device,201884,account_to_device,0.9604
account,12274,device,200623,account_to_device,0.4123
account,12275,device,202082,account_to_device,0.3704
account,12275,device,200392,account_to_device,0.479
account,12275,device,200614,account_to_device,0.6325
account,12275,device,201617,account_to_device,0.7696
account,12275,device,200161,account_to_device,0.3801
account,12275,device,201602,account_to_device,0.311
account,12275,device,200528,account_to_device,0.2257
account,12275,device,201234,account_to_device,0.2969
account,12275,device,200733,account_to_device,0.1333
account,12276,device,201731,account_to_device,0.281
account,12276,device,200059,account_to_device,0.8064
account,12276,device,200864,account_to_device,0.3836
account,12276,device,202135,account_to_device,0.3124
account,12276,device,202234,account_to_device,0.7421
account,12276,device,200427,account_to_device,0.3634
account,12277,device,201385,account_to_device,0.2389
account,12277,device,200083,account_to_device,0.9553
account,12277,device,200855,account_to_device,0.2445
account,12277,device,200019,account_to_device,0.4889
account,12277,device,202352,account_to_device,0.876
account,12277,device,202002,account_to_device,0.3167
account,12278,device,200674,account_to_device,0.455
account,12278,device,201083,account_to_device,0.9813
account,12278,device,200892,account_to_device,0.4454
account,12278,device,200108,account_to_device,0.6753
account,12279,device,200324,account_to_device,0.1686
account,12279,device,201123,account_to_device,0.1792
account,12279,device,202114,account_to_device,0.5261
account,12279,device,200488,account_to_device,0.242
account,12279,device,200902,account_to_device,0.3676
account,12279,device,201380,account_to_device,0.9267
account,12279,device,201187,account_to_device,0.2591
account,12279,device,202341,account_to_device,0.4681
account,12279,device,200350,account_to_device,0.6532
account,12280,device,201346,account_to_device,0.9063
account,12280,device,200223,account_to_device,0.2824
account,12280,device,201265,account_to_device,0.1295
account,12280,device,200430,account_to_device,0.9449
account,12280,device,200186,account_to_device,0.917
account,12280,device,200711,account_to_device,0.6449
account,12280,device,201973,account_to_device,0.9855
account,12281,device,201136,account_to_device,0.4461
account,12281,device,200567,account_to_device,0.6149
account,12281,device,201049,account_to_device,0.1668
account,12281,device,200690,account_to_device,0.4528
account,12281,device,201951,account_to_device,0.5842
account,12281,device,201719,account_to_device,0.9742
account,12281,device,201067,account_to_device,0.8351
account,12281,device,202171,account_to_device,0.1602
account,12282,device,200599,account_to_device,0.1748
account,12282,device,200540,account_to_device,0.4975
account,12282,device,200792,account_to_device,0.2249
account,12282,device,201643,account_to_device,0.8724
account,12282,device,202158,account_to_device,0.4949
account,12282,device,201354,account_to_device,0.2956
account,12282,device,200022,account_to_device,0.5157
account,12283,device,202475,account_to_device,0.1152
account,12283,device,201845,account_to_device,0.6041
account,12283,device,202421,account_to_device,0.4486
account,12283,device,200897,account_to_device,0.6926
account,12283,device,200701,account_to_device,0.2593
account,12283,device,201939,account_to_device,0.4597
account,12283,device,201905,account_to_device,0.9748
account,12283,device,202466,account_to_device,0.645
account,12283,device,200590,account_to_device,0.7591
account,12283,device,201994,account_to_device,0.1207
account,12284,device,202046,account_to_device,0.5802
account,12284,device,201378,account_to_device,0.7935
account,12284,device,201547,account_to_device,0.774
account,12284,device,201923,account_to_device,0.3579
account,12285,device,200836,account_to_device,0.7589
account,12285,device,201465,account_to_device,0.6941
account,12285,device,202373,account_to_device,0.6826
account,12285,device,201671,account_to_device,0.2238
account,12285,device,201373,account_to_device,0.6412
account,12285,device,200118,account_to_device,0.9599
account,12285,device,200052,account_to_device,0.1771
account,12285,device,200029,account_to_device,0.1571
account,12285,device,202349,account_to_device,0.2035
account,12285,device,200690,account_to_device,0.1164
account,12285,device,200575,account_to_device,0.9697
account,12286,device,201300,account_to_device,0.3093
account,12286,device,201920,account_to_device,0.6039
account,12286,device,201874,account_to_device,0.1965
account,12286,device,201555,account_to_device,0.9311
account,12287,device,200491,account_to_device,0.9425
account,12287,device,202141,account_to_device,0.7105
account,12287,device,201501,account_to_device,0.4063
account,12287,device,201592,account_to_device,0.688
account,12287,device,200413,account_to_device,0.5952
account,12287,device,200060,account_to_device,0.2801
account,12287,device,202190,account_to_device,0.4231
account,12287,device,200464,account_to_device,0.7307
account,12287,device,201237,account_to_device,0.7084
account,12287,device,202362,account_to_device,0.563
account,12287,device,200324,account_to_device,0.6729
account,12288,device,202259,account_to_device,0.3022
account,12288,device,202221,account_to_device,0.5096
account,12288,device,201046,account_to_device,0.7063
account,12288,device,200369,account_to_device,0.1714
account,12288,device,201422,account_to_device,0.7404
account,12288,device,200729,account_to_device,0.1599
account,12288,device,201070,account_to_device,0.8643
account,12289,device,201402,account_to_device,0.5043
account,12289,device,200075,account_to_device,0.4224
account,12289,device,201059,account_to_device,0.5139
account,12289,device,200181,account_to_device,0.3502
account,12289,device,202436,account_to_device,0.53
account,12289,device,202339,account_to_device,0.8792
account,12290,device,201396,account_to_device,0.2894
account,12290,device,201977,account_to_device,0.3647
account,12290,device,200457,account_to_device,0.6337
account,12290,device,202219,account_to_device,0.3468
account,12290,device,200647,account_to_device,0.2845
account,12290,device,200317,account_to_device,0.3436
account,12290,device,201788,account_to_device,0.5921
account,12290,device,201065,account_to_device,0.1488
account,12290,device,201551,account_to_device,0.2493
account,12291,device,201504,account_to_device,0.192
account,12291,device,201802,account_to_device,0.3571
account,12291,device,201909,account_to_device,0.9907
account,12291,device,202031,account_to_device,0.3243
account,12291,device,200420,account_to_device,0.7325
account,12291,device,200763,account_to_device,0.3183
account,12291,device,201540,account_to_device,0.4152
account,12291,device,201675,account_to_device,0.6771
account,12291,device,200996,account_to_device,0.5241
account,12291,device,200604,account_to_device,0.6349
account,12291,device,200210,account_to_device,0.2351
account,12292,device,200917,account_to_device,0.18
account,12292,device,200895,account_to_device,0.1786
account,12292,device,201107,account_to_device,0.1164
account,12292,device,200815,account_to_device,0.815
account,12292,device,201356,account_to_device,0.6913
account,12292,device,200228,account_to_device,0.1538
account,12292,device,202060,account_to_device,0.8773
account,12292,device,201750,account_to_device,0.1472
account,12292,device,200960,account_to_device,0.8694
account,12293,device,201296,account_to_device,0.1611
account,12293,device,201070,account_to_device,0.9737
account,12293,device,200716,account_to_device,0.9295
account,12293,device,202376,account_to_device,0.3352
account,12293,device,200555,account_to_device,0.7459
account,12293,device,200972,account_to_device,0.8682
account,12293,device,201537,account_to_device,0.6971
account,12293,device,200278,account_to_device,0.8723
account,12294,device,200586,account_to_device,0.1232
account,12294,device,201157,account_to_device,0.7427
account,12294,device,200786,account_to_device,0.4341
account,12294,device,200891,account_to_device,0.8377
account,12294,device,202493,account_to_device,0.2697
account,12294,device,200243,account_to_device,0.3544
account,12294,device,200805,account_to_device,0.2113
account,12294,device,200802,account_to_device,0.4536
account,12294,device,201388,account_to_device,0.647
account,12295,device,200322,account_to_device,0.6
account,12295,device,201142,account_to_device,0.4157
account,12295,device,200220,account_to_device,0.1583
account,12295,device,200907,account_to_device,0.1569
account,12295,device,201884,account_to_device,0.4634
account,12295,device,200729,account_to_device,0.4185
account,12296,device,202230,account_to_device,0.1513
account,12296,device,200015,account_to_device,0.8926
account,12296,device,202194,account_to_device,0.5048
account,12296,device,201502,account_to_device,0.9212
account,12296,device,201635,account_to_device,0.2995
account,12296,device,201257,account_to_device,0.2661
account,12296,device,201695,account_to_device,0.5227
account,12296,device,201048,account_to_device,0.9405
account,12296,device,202246,account_to_device,0.3482
account,12296,device,200961,account_to_device,0.9753
account,12296,device,201377,account_to_device,0.3919
account,12296,device,202036,account_to_device,0.2694
account,12297,device,201183,account_to_device,0.1829
account,12297,device,200198,account_to_device,0.5514
account,12297,device,200455,account_to_device,0.1462
account,12297,device,201850,account_to_device,0.1713
account,12297,device,200647,account_to_device,0.2705
account,12297,device,201261,account_to_device,0.502
account,12298,device,201898,account_to_device,0.1312
account,12298,device,200423,account_to_device,0.9462
account,12298,device,201564,account_to_device,0.4561
account,12298,device,201780,account_to_device,0.5811
account,12298,device,200413,account_to_device,0.4071
account,12298,device,201786,account_to_device,0.8071
account,12298,device,201074,account_to_device,0.5382
account,12298,device,200141,account_to_device,0.3965
account,12298,device,200826,account_to_device,0.3948
account,12299,device,200239,account_to_device,0.4104
account,12299,device,201449,account_to_device,0.1276
account,12299,device,201965,account_to_device,0.9578
account,12299,device,202484,account_to_device,0.5236
account,12299,device,200920,account_to_device,0.2725
account,12300,device,202124,account_to_device,0.6583
account,12300,device,201609,account_to_device,0.3262
account,12300,device,201260,account_to_device,0.163
account,12300,device,201119,account_to_device,0.8787
account,12300,device,200181,account_to_device,0.5213
account,12301,device,201077,account_to_device,0.4697
account,12301,device,202065,account_to_device,0.6731
account,12301,device,201289,account_to_device,0.9364
account,12301,device,202237,account_to_device,0.9598
account,12301,device,201142,account_to_device,0.8168
account,12301,device,201928,account_to_device,0.5904
account,12301,device,201078,account_to_device,0.5226
account,12301,device,201622,account_to_device,0.6579
account,12301,device,201762,account_to_device,0.7549
account,12302,device,201642,account_to_device,0.7904
account,12302,device,201448,account_to_device,0.2553
account,12302,device,200295,account_to_device,0.9239
account,12302,device,200213,account_to_device,0.8307
account,12302,device,201607,account_to_device,0.5908
account,12302,device,201703,account_to_device,0.6551
account,12302,device,201530,account_to_device,0.7673
account,12302,device,201262,account_to_device,0.2722
account,12302,device,201243,account_to_device,0.1039
account,12302,device,200035,account_to_device,0.6148
