transaction_id,account_id,timestamp,amount,merchant_category,merchant_risk,counterparty_account_id,channel,channel_risk,device_id,device_risk,geo_hash,geo_distance_score,device_seen_before,geo_seen_before,failed_logins_24h,new_payee_recent,shared_counterparty_risk,num_linked_accounts,label_fraud,label_ato
16261,12098,2025-02-18 22:59:50,96.57,grocery,0.1,10205,ecommerce,0.45,201117,0.1889,CHC,0.5501,1,1,1,0,0.0933,1,0,0
16262,12098,2025-03-24 03:12:06,304.75,grocery,0.1,10881,ecommerce,0.45,202078,0.1676,AKL,0.0228,0,1,0,0,0.2656,2,0,0
16263,12099,2025-01-17 22:37:49,227.39,grocery,0.1,11113,ecommerce,0.45,200966,0.0849,CHC,0.3037,1,1,1,0,0.1507,2,0,0
16264,12099,2025-02-08 10:50:50,250.95,retail,0.2,12054,card_present,0.1,200999,0.1538,WLG,0.2828,1,1,1,0,0.328,1,0,0
16265,12099,2025-02-13 15:45:26,549.18,electronics,0.4,10435,ecommerce,0.45,200703,0.112,WLG,0.4502,1,1,1,0,0.0914,4,0,0
16266,12099,2025-02-19 15:25:37,1324.85,cash_transfer,0.75,11373,bank_transfer,0.55,201360,0.244,WLG,0.1242,1,1,0,0,0.0076,1,0,0
16267,12099,2025-02-28 10:04:29,257.15,grocery,0.1,13084,card_present,0.1,200841,0.351,SYD,0.6643,1,1,0,0,0.044,2,0,0
16268,12099,2025-03-05 04:49:50,405.45,retail,0.2,10361,card_present,0.1,202282,0.1184,CHC,0.3238,1,1,0,0,0.1487,1,0,0
16269,12099,2025-03-13 20:18:35,950.66,cash_transfer,0.75,10047,bank_transfer,0.55,200966,0.0849,SYD,0.0222,1,1,0,0,0.1671,2,0,0
16270,12099,2025-03-18 17:14:52,721.69,cash_transfer,0.75,12170,mobile_app,0.25,201546,0.0435,CHC,0.8498,1,1,0,1,0.0046,4,0,0
16271,12099,2025-03-30 18:14:09,459.07,retail,0.2,10821,card_present,0.1,201782,0.0387,CHC,0.0641,1,1,1,0,0.3683,1,0,0
16272,12100,2025-01-30 06:46:40,874.14,electronics,0.4,12722,bank_transfer,0.55,201574,0.1242,CHC,0.9371,1,1,1,1,0.0859,3,0,0
16273,12100,2025-02-17 15:46:32,503.4,retail,0.2,10440,card_present,0.1,201134,0.138,AKL,0.4748,0,1,1,0,0.0224,1,0,0
16274,12100,2025-02-23 10:54:03,595.05,retail,0.2,10932,ecommerce,0.45,201393,0.0317,AKL,0.0909,1,1,1,0,0.1735,2,0,0
16275,12100,2025-02-25 01:28:26,820.11,crypto,0.8,10203,bank_transfer,0.55,201613,0.0281,WLG,0.6012,1,0,0,1,0.1059,1,0,0
16276,12100,2025-03-07 08:51:41,1153.0,crypto,0.8,10352,ecommerce,0.45,202494,0.4766,SYD,0.8768,1,1,0,0,0.1011,1,0,0
16277,12101,2025-01-28 09:04:19,614.52,cash_transfer,0.75,12637,mobile_app,0.25,200324,0.2947,AKL,0.1784,1,1,0,1,0.0531,1,1,0
16278,12101,2025-02-20 00:05:27,190.24,travel,0.35,12697,ecommerce,0.45,201011,0.2027,CHC,0.2719,1,1,0,0,0.0601,1,0,0
16279,12101,2025-02-25 05:36:54,561.08,cash_transfer,0.75,10832,card_present,0.1,201395,0.0534,AKL,0.7855,1,0,0,0,0.0383,1,0,0
16280,12101,2025-03-23 00:49:42,259.88,retail,0.2,11082,card_present,0.1,200513,0.0764,MEL,0.4784,1,1,0,0,0.1668,1,0,0
16281,12101,2025-03-31 12:19:28,316.27,grocery,0.1,10940,mobile_app,0.25,201780,0.154,DUD,0.1862,1,1,0,0,0.2742,1,0,0
16282,12102,2025-01-04 07:38:22,500.0,travel,0.35,11513,mobile_app,0.25,200884,0.0969,AKL,0.7972,1,1,0,0,0.2629,2,0,0
16283,12102,2025-01-08 06:17:07,468.53,retail,0.2,12182,card_present,0.1,200156,0.2991,CHC,0.023,1,1,0,0,0.1962,1,0,0
16284,12102,2025-01-08 22:03:49,834.1,crypto,0.8,10808,card_present,0.1,202283,0.2572,CHC,0.4603,1,1,1,0,0.3823,2,0,0
16285,12102,2025-01-25 03:03:35,245.27,grocery,0.1,11999,bank_transfer,0.55,201495,0.2509,AKL,0.0167,1,1,1,0,0.0006,1,0,0
16286,12102,2025-01-27 03:12:45,609.14,cash_transfer,0.75,11436,mobile_app,0.25,201026,0.2476,WLG,0.5892,1,1,1,0,0.2828,2,0,0
16287,12102,2025-01-31 12:16:33,249.32,grocery,0.1,10630,bank_transfer,0.55,201653,0.1068,MEL,0.1978,1,1,0,0,0.0571,2,0,0
16288,12102,2025-01-31 19:33:15,110.48,grocery,0.1,11694,mobile_app,0.25,202024,0.0814,AKL,0.6621,1,1,0,0,0.5161,1,0,0
16289,12102,2025-02-11 10:09:17,669.7,travel,0.35,12308,card_present,0.1,200993,0.4474,SYD,0.7141,1,1,0,1,0.3254,3,0,0
16290,12102,2025-03-04 11:32:50,128.68,grocery,0.1,12894,card_present,0.1,200122,0.0581,WLG,0.4812,1,1,0,0,0.1407,2,0,0
16291,12102,2025-03-09 22:19:30,383.83,retail,0.2,12200,mobile_app,0.25,200422,0.3115,AKL,0.5904,1,1,0,0,0.0176,1,0,0
16292,12102,2025-03-14 22:26:09,394.5,electronics,0.4,12998,mobile_app,0.25,200394,0.0448,DUD,0.7653,1,1,0,0,0.0428,1,0,0
16293,12103,2025-01-08 21:25:41,218.28,grocery,0.1,12418,mobile_app,0.25,201529,0.4138,AKL,0.0706,1,1,0,0,0.0501,1,0,0
16294,12103,2025-01-15 16:35:35,316.04,retail,0.2,12060,mobile_app,0.25,202056,0.0755,WLG,0.5538,1,1,0,0,0.1708,1,0,0
16295,12103,2025-01-25 12:10:18,653.67,electronics,0.4,11169,bank_transfer,0.55,201265,0.2474,AKL,0.3496,1,1,0,0,0.1048,1,0,0
16296,12103,2025-01-26 09:10:22,328.26,retail,0.2,10552,ecommerce,0.45,201509,0.2791,AKL,0.0217,1,0,0,0,0.0747,1,0,0
16297,12103,2025-02-23 02:11:40,811.56,cash_transfer,0.75,11089,ecommerce,0.45,200480,0.4751,WLG,0.8093,0,0,0,0,0.1611,1,0,0
16298,12103,2025-02-25 16:20:10,239.77,grocery,0.1,11713,ecommerce,0.45,200233,0.0083,AKL,0.0988,1,1,0,0,0.1711,1,0,0
16299,12103,2025-03-02 07:04:55,391.58,grocery,0.1,10213,mobile_app,0.25,201932,0.231,AKL,0.9349,1,1,1,1,0.0937,4,0,0
16300,12103,2025-03-10 11:01:41,352.66,grocery,0.1,12887,ecommerce,0.45,200181,0.1159,SYD,0.9804,1,1,0,0,0.0794,1,0,0
16301,12103,2025-03-17 21:22:27,144.46,grocery,0.1,12594,card_present,0.1,202470,0.0951,AKL,0.3528,1,1,1,0,0.0602,1,0,0
16302,12103,2025-03-20 07:02:26,179.26,grocery,0.1,10816,mobile_app,0.25,201916,0.1433,CHC,0.0688,1,1,1,1,0.0942,3,0,0
16303,12103,2025-03-22 02:05:22,418.12,grocery,0.1,13036,card_present,0.1,200854,0.1091,MEL,0.1447,1,1,2,0,0.5607,1,0,0
16304,12104,2025-01-09 08:35:38,107.92,grocery,0.1,10913,mobile_app,0.25,201117,0.1889,WLG,0.8885,1,1,0,0,0.1856,1,0,0
16305,12104,2025-01-09 09:23:54,149.83,retail,0.2,12840,ecommerce,0.45,200417,0.2842,DUD,0.1527,1,1,1,0,0.3004,1,0,0
16306,12104,2025-01-17 05:02:42,322.77,grocery,0.1,10503,card_present,0.1,202116,0.3894,WLG,0.4585,1,1,0,0,0.3204,1,0,0
16307,12104,2025-01-22 18:22:24,328.82,grocery,0.1,11242,card_present,0.1,200880,0.1665,SYD,0.3888,1,1,0,0,0.1742,1,0,0
16308,12104,2025-03-24 03:28:54,426.51,grocery,0.1,12781,mobile_app,0.25,200481,0.035,SYD,0.1492,1,1,0,0,0.1871,1,0,0
16309,12105,2025-01-09 08:25:55,258.74,retail,0.2,12523,ecommerce,0.45,201480,0.5206,DUD,0.7694,1,1,0,1,0.1274,1,0,0
16310,12105,2025-01-12 07:56:36,411.55,retail,0.2,11847,mobile_app,0.25,201776,0.0761,WLG,0.0082,1,1,0,0,0.0351,3,0,0
16311,12105,2025-01-17 02:19:20,196.43,grocery,0.1,12221,mobile_app,0.25,201018,0.3669,AKL,0.2682,1,1,0,0,0.2234,1,0,0
16312,12105,2025-01-25 17:17:26,430.24,retail,0.2,11276,card_present,0.1,201182,0.0883,MEL,0.0466,0,0,0,0,0.0235,1,0,0
16313,12105,2025-02-08 06:57:06,373.15,retail,0.2,10540,card_present,0.1,202340,0.0572,DUD,0.0533,1,1,0,0,0.0397,1,0,0
16314,12105,2025-03-02 19:19:48,1001.25,cash_transfer,0.75,13113,bank_transfer,0.55,200500,0.1915,SYD,0.8322,1,1,2,0,0.0425,1,0,0
16315,12105,2025-03-04 18:00:35,345.84,grocery,0.1,10559,card_present,0.1,201654,0.1557,CHC,0.2447,1,0,1,1,0.1801,1,0,0
16316,12105,2025-03-09 15:52:47,217.09,grocery,0.1,12089,ecommerce,0.45,201603,0.1397,AKL,0.6322,1,1,0,1,0.2459,2,0,0
16317,12105,2025-03-12 02:02:10,162.43,grocery,0.1,12483,card_present,0.1,201239,0.2029,AKL,0.9182,1,1,0,0,0.0644,2,0,0
16318,12105,2025-03-20 06:38:15,401.9,cash_transfer,0.75,12802,card_present,0.1,201213,0.1276,DUD,0.7774,1,1,0,0,0.1089,1,0,0
16319,12105,2025-03-21 18:28:31,361.31,retail,0.2,10208,card_present,0.1,200328,0.1363,AKL,0.0841,1,1,0,0,0.0503,2,0,0
16320,12105,2025-03-29 13:09:18,139.66,retail,0.2,11800,mobile_app,0.25,201388,0.1106,CHC,0.7686,1,1,1,0,0.2447,1,0,0
16321,12106,2025-01-05 11:06:00,401.3,retail,0.2,11342,card_present,0.1,201715,0.2864,AKL,0.1468,1,1,1,0,0.3504,1,0,0
16322,12106,2025-01-10 00:37:59,342.42,cash_transfer,0.75,11487,card_present,0.1,200248,0.1985,AKL,0.325,1,1,2,0,0.2294,1,0,0
16323,12106,2025-01-10 12:54:20,195.37,grocery,0.1,10609,card_present,0.1,200504,0.1065,DUD,0.6273,1,1,0,0,0.0109,1,0,0
16324,12106,2025-01-17 03:45:21,257.18,grocery,0.1,11979,bank_transfer,0.55,202273,0.1341,AKL,0.5143,1,1,0,0,0.3551,2,0,0
16325,12106,2025-02-01 05:53:10,277.97,retail,0.2,11171,ecommerce,0.45,201160,0.1847,CHC,0.5156,0,1,0,0,0.1542,1,0,0
16326,12107,2025-01-24 23:33:43,216.21,travel,0.35,12434,card_present,0.1,200542,0.124,AKL,0.4178,1,1,0,0,0.2391,1,0,0
16327,12107,2025-01-30 19:00:58,533.61,travel,0.35,11160,mobile_app,0.25,201202,0.0846,MEL,0.1967,0,1,1,0,0.1844,1,0,0
16328,12107,2025-02-07 18:41:10,279.93,retail,0.2,11372,mobile_app,0.25,200327,0.0938,AKL,0.4189,1,1,0,0,0.1297,1,0,0
16329,12107,2025-02-22 13:23:52,165.84,grocery,0.1,12938,mobile_app,0.25,200285,0.4447,WLG,0.611,1,1,0,0,0.0229,1,0,0
16330,12107,2025-03-04 06:16:41,562.98,cash_transfer,0.75,12328,ecommerce,0.45,200145,0.0276,AKL,0.1475,0,1,0,0,0.1337,2,0,0
16331,12108,2025-01-12 23:49:06,220.54,grocery,0.1,10750,card_present,0.1,202346,0.0251,AKL,0.9415,1,0,1,0,0.0031,2,0,0
16332,12108,2025-02-09 11:15:22,468.52,electronics,0.4,10417,ecommerce,0.45,201627,0.2634,WLG,0.5867,1,1,0,0,0.3968,1,0,0
16333,12108,2025-03-01 01:58:31,275.0,retail,0.2,10018,ecommerce,0.45,200314,0.1753,SYD,0.4897,1,1,0,1,0.0812,1,0,0
16334,12108,2025-03-24 15:29:22,833.03,crypto,0.8,11711,bank_transfer,0.55,201810,0.1037,WLG,0.2189,1,1,0,0,0.3347,1,0,0
16335,12108,2025-03-25 10:02:35,222.63,retail,0.2,10686,ecommerce,0.45,201853,0.3971,SYD,0.8537,1,0,0,0,0.0825,2,0,0
16336,12108,2025-03-26 02:54:31,261.52,retail,0.2,11017,mobile_app,0.25,201806,0.3307,WLG,0.1973,1,1,1,0,0.4033,1,0,0
16337,12109,2025-01-01 04:30:53,625.22,cash_transfer,0.75,11082,card_present,0.1,201821,0.0723,MEL,0.4885,1,0,0,0,0.3977,4,0,0
16338,12109,2025-01-01 21:19:31,398.84,electronics,0.4,12498,card_present,0.1,201649,0.1429,AKL,0.707,1,1,0,0,0.236,1,0,0
16339,12109,2025-01-24 02:53:06,209.84,retail,0.2,10564,ecommerce,0.45,202024,0.0814,AKL,0.9381,1,1,1,1,0.0301,1,0,0
16340,12109,2025-02-06 18:17:11,193.15,retail,0.2,13089,bank_transfer,0.55,202182,0.1695,AKL,0.983,1,1,0,0,0.3102,1,0,0
16341,12109,2025-02-14 04:42:37,118.12,grocery,0.1,10479,card_present,0.1,200131,0.221,WLG,0.808,1,1,0,0,0.3584,1,0,0
16342,12110,2025-01-17 17:51:19,155.83,grocery,0.1,11750,bank_transfer,0.55,202225,0.0697,AKL,0.5483,1,1,0,0,0.0391,1,0,0
16343,12110,2025-01-18 06:43:21,318.59,grocery,0.1,12087,ecommerce,0.45,202348,0.1774,MEL,0.0198,1,1,0,1,0.5094,1,0,0
16344,12110,2025-02-06 06:27:04,167.8,retail,0.2,10064,bank_transfer,0.55,201716,0.227,MEL,0.0644,1,1,0,1,0.0009,3,0,0
16345,12110,2025-02-08 08:25:57,495.52,electronics,0.4,11934,ecommerce,0.45,201306,0.0648,MEL,0.322,1,1,0,0,0.1239,3,0,0
16346,12110,2025-02-21 16:59:53,566.89,retail,0.2,10693,mobile_app,0.25,201500,0.1799,CHC,0.2406,1,0,0,0,0.0354,1,0,0
16347,12110,2025-02-22 02:14:41,218.08,retail,0.2,12090,ecommerce,0.45,200609,0.141,AKL,0.9754,0,1,0,0,0.3646,1,0,1
16348,12110,2025-02-27 10:42:35,391.72,travel,0.35,10591,card_present,0.1,201433,0.0623,MEL,0.0426,1,1,1,0,0.0027,1,0,0
16349,12110,2025-03-08 18:32:17,143.96,grocery,0.1,13071,bank_transfer,0.55,202065,0.0186,AKL,0.6535,1,1,0,0,0.0019,2,0,0
16350,12110,2025-03-21 01:20:29,459.45,grocery,0.1,12129,card_present,0.1,201937,0.0631,DUD,0.6107,0,1,0,0,0.6109,2,0,0
16351,12110,2025-03-29 20:23:51,191.37,grocery,0.1,10030,mobile_app,0.25,202279,0.0525,SYD,0.0044,1,1,0,0,0.0193,3,0,0
16352,12111,2025-01-06 21:05:03,533.14,travel,0.35,12299,ecommerce,0.45,201918,0.168,WLG,0.8834,1,0,1,1,0.2572,2,0,0
16353,12111,2025-01-22 06:09:28,277.24,retail,0.2,10676,ecommerce,0.45,201721,0.1364,SYD,0.7364,1,1,1,0,0.1804,1,0,0
16354,12111,2025-01-24 04:06:15,307.46,travel,0.35,11106,mobile_app,0.25,201788,0.0108,MEL,0.4729,1,0,0,0,0.3408,1,0,0
16355,12111,2025-01-26 23:06:47,101.11,grocery,0.1,10622,mobile_app,0.25,201528,0.2583,MEL,0.6891,1,1,0,1,0.2213,1,0,0
16356,12111,2025-02-03 05:34:43,355.04,retail,0.2,11708,bank_transfer,0.55,201378,0.1407,AKL,0.8916,1,1,0,0,0.0593,1,0,0
16357,12111,2025-02-17 06:19:00,707.61,retail,0.2,11657,card_present,0.1,202333,0.0226,AKL,0.5094,1,1,0,0,0.2177,2,0,0
16358,12111,2025-02-17 06:27:18,86.32,grocery,0.1,11589,card_present,0.1,201679,0.0698,CHC,0.941,1,1,1,0,0.0572,1,0,0
16359,12111,2025-03-04 05:53:34,219.14,grocery,0.1,11078,bank_transfer,0.55,202486,0.1298,AKL,0.8477,1,1,0,0,0.2635,1,0,0
16360,12111,2025-03-10 21:20:18,501.24,retail,0.2,11494,card_present,0.1,200900,0.0739,AKL,0.1563,1,1,0,0,0.1701,2,0,0
16361,12111,2025-03-19 23:22:20,362.6,retail,0.2,13187,ecommerce,0.45,200234,0.2712,MEL,0.223,1,1,1,0,0.3953,1,0,0
16362,12112,2025-02-21 22:18:57,336.51,grocery,0.1,12210,mobile_app,0.25,201410,0.1022,MEL,0.5857,1,1,0,0,0.0017,1,0,0
16363,12112,2025-02-24 01:12:44,256.87,grocery,0.1,12379,card_present,0.1,200294,0.2328,SYD,0.2564,1,1,2,0,0.0178,1,0,0
16364,12112,2025-03-28 23:04:04,164.72,retail,0.2,10709,bank_transfer,0.55,200940,0.0756,MEL,0.115,1,0,0,0,0.0963,1,0,0
16365,12113,2025-01-05 21:56:10,198.04,grocery,0.1,11794,mobile_app,0.25,200310,0.1436,AKL,0.1943,1,1,0,1,0.2002,1,0,0
16366,12113,2025-01-08 09:07:25,373.06,travel,0.35,12795,bank_transfer,0.55,200181,0.1159,SYD,0.9726,1,1,1,0,0.1616,1,0,0
16367,12113,2025-01-20 15:57:19,153.92,grocery,0.1,11344,card_present,0.1,200990,0.4603,SYD,0.5597,1,1,0,0,0.1989,1,0,0
16368,12113,2025-01-26 05:07:37,466.82,grocery,0.1,12038,ecommerce,0.45,201281,0.0809,AKL,0.9523,1,1,0,0,0.1258,1,0,0
16369,12113,2025-02-11 06:30:36,296.6,retail,0.2,12024,bank_transfer,0.55,200997,0.2589,MEL,0.8122,1,1,0,0,0.1182,2,1,0
16370,12113,2025-02-14 03:25:38,109.57,retail,0.2,12397,ecommerce,0.45,200239,0.4634,DUD,0.9356,1,0,0,0,0.1181,2,0,0
16371,12113,2025-02-28 14:27:45,211.63,grocery,0.1,11711,card_present,0.1,202297,0.1382,SYD,0.1712,1,0,1,0,0.2573,1,0,0
16372,12114,2025-01-03 06:52:23,415.5,retail,0.2,11205,card_present,0.1,202066,0.0818,SYD,0.3683,1,1,0,0,0.0452,1,0,0
16373,12114,2025-01-20 12:45:52,224.34,retail,0.2,10139,mobile_app,0.25,201875,0.277,SYD,0.6558,0,1,1,0,0.0101,2,0,0
16374,12114,2025-01-22 09:46:00,422.64,retail,0.2,11831,mobile_app,0.25,202181,0.0298,AKL,0.9427,0,1,1,0,0.0711,1,0,0
16375,12114,2025-01-24 13:30:11,233.3,grocery,0.1,11599,bank_transfer,0.55,201970,0.1554,CHC,0.7622,1,1,0,0,0.0503,1,0,0
16376,12114,2025-02-07 20:52:02,500.48,crypto,0.8,12930,card_present,0.1,200626,0.2554,AKL,0.2288,0,1,0,0,0.0255,1,0,0
16377,12114,2025-03-22 21:21:45,484.44,electronics,0.4,12996,mobile_app,0.25,201953,0.1921,AKL,0.5535,1,1,0,0,0.0432,1,0,0
16378,12114,2025-03-28 13:29:04,711.98,travel,0.35,11560,bank_transfer,0.55,200469,0.1036,AKL,0.0709,1,0,0,0,0.0299,1,0,0
16379,12115,2025-01-25 08:59:23,306.53,retail,0.2,10730,ecommerce,0.45,202218,0.4226,CHC,0.04,1,1,0,0,0.2804,2,0,0
16380,12115,2025-01-31 18:42:21,454.29,retail,0.2,11166,card_present,0.1,201699,0.0398,AKL,0.9285,1,1,0,0,0.2415,1,0,0
16381,12115,2025-02-04 07:21:05,243.1,retail,0.2,11563,card_present,0.1,202491,0.1745,CHC,0.8447,1,1,1,0,0.0729,1,0,0
16382,12115,2025-02-05 22:57:20,129.21,grocery,0.1,10635,bank_transfer,0.55,202440,0.11,CHC,0.9351,1,1,0,0,0.0689,1,0,0
16383,12115,2025-02-08 16:18:48,578.74,travel,0.35,12663,mobile_app,0.25,200486,0.2531,SYD,0.963,0,1,0,0,0.2851,1,0,0
16384,12115,2025-02-19 22:33:32,196.95,grocery,0.1,12551,bank_transfer,0.55,200171,0.4028,WLG,0.0757,1,1,1,0,0.1398,1,0,0
16385,12116,2025-01-11 22:44:50,445.6,grocery,0.1,12431,card_present,0.1,201366,0.1113,MEL,0.4507,1,1,0,0,0.264,3,0,0
16386,12116,2025-01-20 06:18:13,338.52,grocery,0.1,10756,bank_transfer,0.55,202232,0.1766,CHC,0.6297,0,1,0,1,0.1641,1,0,0
16387,12116,2025-01-28 20:28:25,766.77,retail,0.2,10994,ecommerce,0.45,200630,0.0953,DUD,0.1509,1,1,0,0,0.5158,1,0,0
16388,12116,2025-02-01 03:53:08,398.14,retail,0.2,11113,card_present,0.1,201351,0.2096,AKL,0.5083,1,1,0,0,0.0415,2,0,0
16389,12116,2025-02-04 23:28:35,91.5,grocery,0.1,11420,ecommerce,0.45,201243,0.0541,MEL,0.5554,0,1,0,0,0.4502,1,0,0
16390,12116,2025-02-12 18:24:14,698.34,electronics,0.4,10468,mobile_app,0.25,201377,0.4352,CHC,0.4838,1,1,2,0,0.1107,1,0,0
16391,12116,2025-02-21 21:24:45,144.98,grocery,0.1,10368,card_present,0.1,202045,0.7014,MEL,0.1656,1,1,1,0,0.0553,1,0,0
16392,12116,2025-03-01 10:03:42,166.67,grocery,0.1,10225,bank_transfer,0.55,202123,0.2689,CHC,0.509,1,1,1,0,0.2568,2,0,0
16393,12116,2025-03-04 04:29:32,395.62,grocery,0.1,10199,mobile_app,0.25,200114,0.0128,DUD,0.8094,0,1,0,0,0.2618,2,0,0
16394,12116,2025-03-04 08:10:03,615.12,electronics,0.4,13041,bank_transfer,0.55,201327,0.0282,AKL,0.3201,1,0,1,0,0.0371,1,0,0
16395,12116,2025-03-25 22:33:20,451.04,retail,0.2,11500,card_present,0.1,200840,0.1493,CHC,0.8136,1,1,0,0,0.1166,1,0,0
16396,12117,2025-01-04 15:44:13,276.12,electronics,0.4,11436,card_present,0.1,201390,0.1206,CHC,0.5418,1,1,0,0,0.2527,2,0,0
16397,12117,2025-01-13 05:30:08,386.67,retail,0.2,12556,ecommerce,0.45,200270,0.3286,DUD,0.2999,1,1,0,0,0.2839,1,0,0
16398,12117,2025-01-20 10:35:00,559.3,electronics,0.4,10371,ecommerce,0.45,201212,0.1307,CHC,0.9422,1,1,0,0,0.1402,3,0,0
16399,12117,2025-02-04 06:41:29,191.23,retail,0.2,10286,card_present,0.1,201031,0.4401,AKL,0.9322,1,1,0,0,0.0963,1,0,0
16400,12117,2025-02-20 14:36:59,465.49,retail,0.2,10756,bank_transfer,0.55,200896,0.1,DUD,0.1548,1,1,1,0,0.0765,1,0,0
16401,12117,2025-03-03 18:34:40,209.37,grocery,0.1,11357,card_present,0.1,201761,0.5112,AKL,0.262,1,1,0,0,0.1232,3,0,0
16402,12117,2025-03-20 01:32:31,230.25,retail,0.2,10801,ecommerce,0.45,200803,0.2604,SYD,0.6863,1,1,0,1,0.0962,1,0,0
16403,12117,2025-03-20 09:08:33,378.3,retail,0.2,12903,ecommerce,0.45,201007,0.069,CHC,0.0563,1,1,0,0,0.3229,1,0,0
16404,12117,2025-03-30 06:19:11,288.56,travel,0.35,10057,ecommerce,0.45,202375,0.2838,MEL,0.7955,1,1,0,0,0.0758,1,0,0
16405,12118,2025-01-01 03:48:55,254.97,retail,0.2,11258,card_present,0.1,200672,0.2332,AKL,0.9765,1,1,0,0,0.1472,2,0,0
16406,12118,2025-01-05 14:40:03,280.32,retail,0.2,12080,mobile_app,0.25,201332,0.2834,CHC,0.1427,1,1,0,0,0.4335,1,0,0
16407,12118,2025-01-18 02:54:54,454.79,grocery,0.1,11158,mobile_app,0.25,201906,0.0785,AKL,0.0503,1,1,1,0,0.0718,4,0,0
16408,12118,2025-02-01 12:36:33,233.54,retail,0.2,11718,ecommerce,0.45,200173,0.1042,MEL,0.1356,1,1,0,0,0.0254,3,0,0
16409,12118,2025-02-19 14:02:52,482.98,cash_transfer,0.75,12406,ecommerce,0.45,202419,0.1437,DUD,0.6969,1,1,0,0,0.0049,1,0,0
16410,12118,2025-02-27 14:51:17,212.23,retail,0.2,13093,bank_transfer,0.55,200226,0.1537,AKL,0.4617,1,1,0,0,0.1627,1,0,0
16411,12118,2025-03-28 20:52:54,734.9,cash_transfer,0.75,11700,mobile_app,0.25,202160,0.2143,SYD,0.1813,1,1,0,0,0.1782,1,0,0
16412,12118,2025-03-30 16:21:28,314.69,travel,0.35,11732,bank_transfer,0.55,201961,0.0777,WLG,0.6603,1,1,0,0,0.127,1,0,0
16413,12119,2025-01-15 17:35:53,274.79,grocery,0.1,11887,card_present,0.1,201899,0.0577,WLG,0.7695,1,1,1,0,0.0952,4,0,0
16414,12119,2025-01-30 07:41:27,339.76,retail,0.2,10198,ecommerce,0.45,200113,0.4092,WLG,0.2214,1,1,0,0,0.2419,1,0,0
16415,12119,2025-02-10 18:47:22,575.46,retail,0.2,10719,mobile_app,0.25,201332,0.2834,DUD,0.4791,1,1,1,0,0.1481,1,0,0
16416,12119,2025-02-15 09:49:15,208.4,grocery,0.1,12569,bank_transfer,0.55,200957,0.2012,CHC,0.5027,1,1,0,0,0.0417,2,0,0
16417,12119,2025-02-28 00:58:38,849.52,crypto,0.8,11303,card_present,0.1,200239,0.4634,AKL,0.8812,1,1,0,0,0.0492,2,0,0
16418,12120,2025-01-09 18:43:43,262.48,grocery,0.1,12637,ecommerce,0.45,200075,0.3473,AKL,0.7911,1,1,0,0,0.0172,1,0,0
16419,12120,2025-01-11 21:10:30,111.04,grocery,0.1,10139,mobile_app,0.25,201202,0.0846,AKL,0.5831,1,1,0,0,0.2122,1,0,0
16420,12120,2025-01-15 20:50:30,374.82,retail,0.2,12188,mobile_app,0.25,201903,0.4652,CHC,0.763,1,1,0,1,0.2789,2,0,0
16421,12120,2025-02-08 02:49:06,162.67,grocery,0.1,11895,bank_transfer,0.55,200632,0.0558,CHC,0.422,0,1,1,0,0.193,1,0,0
16422,12120,2025-02-17 15:34:07,325.12,retail,0.2,10383,bank_transfer,0.55,201283,0.3753,SYD,0.5068,0,1,1,0,0.215,2,0,0
16423,12120,2025-02-28 04:04:30,336.12,retail,0.2,12740,ecommerce,0.45,201874,0.0604,SYD,0.7319,1,1,0,0,0.0171,1,0,0
16424,12120,2025-03-10 21:25:41,254.42,grocery,0.1,12632,card_present,0.1,201086,0.0697,CHC,0.335,1,1,0,0,0.091,1,0,0
16425,12120,2025-03-12 17:36:04,319.28,retail,0.2,11470,ecommerce,0.45,201077,0.2644,SYD,0.3702,1,0,0,0,0.2425,1,1,0
16426,12120,2025-03-14 17:14:30,621.23,retail,0.2,11487,mobile_app,0.25,200154,0.1033,AKL,0.2049,1,1,0,0,0.7159,1,0,0
16427,12120,2025-03-15 12:55:32,336.66,grocery,0.1,12183,card_present,0.1,201961,0.0777,CHC,0.5668,1,1,0,1,0.2445,1,0,0
16428,12120,2025-03-22 22:11:38,203.02,grocery,0.1,10514,ecommerce,0.45,200963,0.5434,MEL,0.9517,1,1,0,0,0.3661,1,0,0
16429,12120,2025-03-30 14:11:29,631.56,electronics,0.4,10057,card_present,0.1,200503,0.1931,CHC,0.6849,1,1,0,0,0.0139,2,0,0
16430,12121,2025-01-17 20:29:43,290.58,retail,0.2,12603,ecommerce,0.45,201727,0.1737,MEL,0.7049,1,1,1,0,0.0563,1,0,0
16431,12121,2025-01-24 07:34:12,171.17,retail,0.2,12378,card_present,0.1,201076,0.0369,CHC,0.1254,1,1,0,0,0.0539,2,0,0
16432,12121,2025-01-24 08:22:52,300.85,retail,0.2,10052,ecommerce,0.45,200580,0.4109,DUD,0.1985,1,1,0,0,0.032,1,0,0
16433,12121,2025-02-02 02:44:43,251.62,grocery,0.1,10911,bank_transfer,0.55,200750,0.1594,AKL,0.33,1,1,2,0,0.1742,1,0,0
16434,12121,2025-02-04 13:24:00,198.92,retail,0.2,11898,bank_transfer,0.55,200213,0.0931,WLG,0.3986,1,1,0,0,0.0172,1,0,0
16435,12121,2025-02-09 10:35:28,190.75,grocery,0.1,12974,ecommerce,0.45,200179,0.1033,AKL,0.1814,1,1,0,0,0.0103,2,0,0
